geohash,lat,long,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09
qqtu0,-7.7,109.4,,1.0,11.0,5.0,4.0,4.0,1.0,4.0,10.0
qqtu1,-7.7,109.4,,2.0,9.0,1.0,2.0,3.0,,,22.0
qqtuh,-7.7,109.5,,1.0,77.0,2.0,4.0,5.0,3.0,6.0,2.0
qqtv4,-7.5,109.4,,46.0,29.0,,3.0,2.0,,1.0,1.0
qqtv7,-7.5,109.5,,1.0,2.0,5.0,3.0,,1.0,1.0,
qqtvr,-7.5,109.7,,1.0,1.0,,,,,,
qqtvw,-7.4,109.6,,1.0,22.0,33.0,29.0,12.0,19.0,18.0,29.0
qqtvy,-7.4,109.6,,2.0,8.0,5.0,2.0,5.0,12.0,10.0,7.0
qqtwx,-7.3,109.3,,3.0,24.0,10.0,5.0,4.0,6.0,3.0,2.0
qqtx9,-7.1,109.1,,1.0,10.0,3.0,16.0,1.0,,1.0,1.0
qqtxf,-7.1,109.1,,1.0,1.0,1.0,3.0,1.0,,,
qqtxh,-7.2,109.2,,1.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0
qqtxq,-7.1,109.3,,1.0,4.0,7.0,5.0,3.0,1.0,3.0,4.0
qqtxs,-7.1,109.2,,1.0,,2.0,,,2.0,,
qqtym,-7.3,109.6,,7.0,31.0,1.0,1.0,,,,
qqtyq,-7.3,109.6,,2.0,19.0,6.0,17.0,4.0,3.0,14.0,2.0
qqtze,-7.1,109.5,,1.0,5.0,3.0,,,1.0,3.0,1.0
qqu0t,-6.9,107.1,,1.0,,,1.0,2.0,3.0,2.0,7.0
qqu1k,-6.8,107.1,,1.0,6.0,16.0,8.0,12.0,13.0,2.0,10.0
qqu1w,-6.7,107.2,,3.0,3.0,1.0,,,,,
qqu24,-7.0,107.3,,2.0,2.0,,1.0,,,1.0,
qqu3v,-6.7,107.5,,1.0,1.0,,,2.0,5.0,1.0,
qqu4u,-6.5,107.1,,1.0,9.0,1.0,6.0,1.0,,,
qqu5u,-6.4,107.1,,1.0,7.0,5.0,2.0,2.0,,3.0,5.0
qqu6p,-6.7,107.6,,2.0,,1.0,1.0,,,,2.0
qqu72,-6.4,107.2,,1.0,3.0,5.0,1.0,,1.0,1.0,4.0
qqu7x,-6.4,107.6,,5.0,9.0,2.0,2.0,1.0,2.0,4.0,3.0
qqu7y,-6.4,107.5,,1.0,13.0,9.0,4.0,5.0,3.0,2.0,12.0
qqu8g,-6.9,107.7,,3.0,36.0,37.0,35.0,11.0,18.0,2.0,6.0
qqu8z,-6.9,107.9,,3.0,7.0,8.0,3.0,1.0,,7.0,5.0
qqu99,-6.7,107.6,,4.0,23.0,15.0,15.0,17.0,14.0,15.0,14.0
qqu9q,-6.8,107.9,,13.0,12.0,3.0,2.0,,,,
qqu9t,-6.7,107.8,,2.0,3.0,25.0,15.0,9.0,1.0,8.0,
qqub3,-7.0,108.0,,5.0,14.0,12.0,6.0,3.0,7.0,13.0,21.0
qqubb,-6.9,108.0,,2.0,1.0,3.0,8.0,,1.0,,1.0
qquc2,-6.8,108.0,,1.0,12.0,8.0,24.0,49.0,29.0,8.0,3.0
qqucc,-6.7,108.0,,1.0,,1.0,7.0,1.0,6.0,,
qquch,-6.8,108.1,,1.0,4.0,,,,2.0,18.0,13.0
qqucr,-6.8,108.3,,4.0,6.0,10.0,7.0,13.0,2.0,1.0,5.0
qqucw,-6.7,108.2,,1.0,21.0,16.0,13.0,6.0,14.0,15.0,19.0
qqucz,-6.7,108.3,,4.0,1.0,1.0,3.0,3.0,,1.0,2.0
qqud7,-6.6,107.7,,1.0,4.0,1.0,2.0,2.0,,3.0,
qqudz,-6.5,107.9,,1.0,3.0,1.0,,1.0,,,
qque9,-6.4,107.6,,2.0,4.0,3.0,,3.0,1.0,3.0,2.0
qqugs,-6.4,108.1,,1.0,3.0,,,,1.0,1.0,
qquhr,-6.3,107.2,,2.0,2.0,11.0,4.0,6.0,4.0,5.0,9.0
qqujp,-6.1,107.2,,3.0,1.0,,,,,,
qqujv,-6.0,107.1,,1.0,11.0,6.0,2.0,4.0,4.0,5.0,7.0
qquk2,-6.3,107.2,,1.0,,1.0,,1.0,,2.0,1.0
qqukk,-6.3,107.4,,1.0,1.0,6.0,11.0,2.0,,,
qqukp,-6.3,107.6,,1.0,2.0,4.0,3.0,1.0,2.0,1.0,4.0
qqukz,-6.2,107.6,,1.0,8.0,2.0,2.0,2.0,,1.0,1.0
qqumd,-6.0,107.3,,2.0,8.0,9.0,15.0,1.0,5.0,7.0,6.0
qqumk,-6.1,107.4,,1.0,1.0,,2.0,1.0,,,
qqus2,-6.3,107.6,,3.0,17.0,14.0,10.0,4.0,2.0,4.0,2.0
qqusq,-6.3,107.9,,1.0,2.0,18.0,4.0,12.0,7.0,10.0,7.0
qquss,-6.2,107.8,,1.0,2.0,,,,,,
qqv19,-6.7,108.3,,1.0,10.0,12.0,11.0,4.0,1.0,1.0,7.0
qqv22,-7.0,108.7,,1.0,12.0,2.0,5.0,,2.0,3.0,16.0
qqv2f,-6.9,108.7,,2.0,12.0,13.0,12.0,5.0,,5.0,10.0
qqv2h,-7.0,108.8,,2.0,2.0,38.0,2.0,,1.0,3.0,4.0
qqv2q,-7.0,108.9,,3.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0
qqv2v,-6.9,108.9,,1.0,1.0,3.0,1.0,2.0,,1.0,7.0
qqv3h,-6.8,108.8,,1.0,2.0,1.0,,,1.0,,3.0
qqv4s,-6.6,108.5,,1.0,,,,,,,
qqv4u,-6.5,108.5,,1.0,,1.0,1.0,,,,
qqv81,-7.0,109.1,,4.0,19.0,4.0,9.0,1.0,7.0,13.0,23.0
qqv8q,-7.0,109.3,,3.0,1.0,,,1.0,,1.0,
qqvbe,-6.9,109.5,,1.0,5.0,11.0,11.0,6.0,5.0,2.0,1.0
qqw5f,-7.8,109.8,,1.0,3.0,5.0,4.0,3.0,,4.0,4.0
qqw5r,-7.8,110.0,,2.0,22.0,1053.0,169.0,82.0,8.0,12.0,1.0
qqw5w,-7.8,110.0,,1.0,4.0,1.0,3.0,23.0,6.0,18.0,1.0
qqw6r,-8.0,110.4,,2.0,4.0,1.0,4.0,,1.0,2.0,1.0
qqw7b,-7.8,110.1,,2.0,11.0,2.0,7.0,8.0,7.0,2.0,15.0
qqw9r,-8.2,110.7,,1.0,,,,,,,
qqw9y,-8.1,110.7,,3.0,4.0,1.0,5.0,2.0,1.0,4.0,
qqwcj,-8.2,111.0,,2.0,11.0,7.0,17.0,15.0,16.0,4.0,12.0
qqwd2,-8.0,110.4,,1.0,,1.0,,1.0,1.0,2.0,1.0
qqwd4,-8.1,110.5,,1.0,7.0,7.0,,,,1.0,5.0
qqwd8,-8.0,110.4,,2.0,25.0,10.0,7.0,2.0,1.0,1.0,
qqwde,-8.0,110.5,,1.0,3.0,1.0,4.0,1.0,3.0,26.0,7.0
qqwdh,-8.1,110.6,,5.0,15.0,6.0,15.0,4.0,5.0,16.0,1.0
qqwfb,-7.9,110.8,,1.0,10.0,7.0,,5.0,,,
qqwfm,-8.0,111.0,,1.0,35.0,9.0,7.0,23.0,29.0,11.0,18.0
qqwfq,-8.0,111.0,,2.0,10.0,12.0,4.0,2.0,1.0,1.0,2.0
qqwfr,-8.0,111.1,,3.0,3.0,,,1.0,,14.0,5.0
qqwfw,-8.0,111.0,,3.0,30.0,67.0,110.0,23.0,17.0,8.0,11.0
qqwfx,-8.0,111.1,,1.0,1.0,,,,,,
qqwg0,-7.9,110.8,,1.0,3.0,1.0,6.0,10.0,,5.0,
qqwg7,-7.8,110.9,,4.0,22.0,6.0,6.0,6.0,1.0,,4.0
qqwgd,-7.8,110.9,,4.0,44.0,86.0,397.0,81.0,109.0,9.0,
qqwgw,-7.8,111.0,,1.0,45.0,26.0,30.0,18.0,12.0,5.0,30.0
qqwhs,-7.6,109.9,,2.0,4.0,1.0,1.0,,,,3.0
qqwj3,-7.5,109.8,,1.0,8.0,6.0,15.0,,1.0,1.0,1.0
qqwm8,-7.4,110.1,,1.0,5.0,1.0,2.0,3.0,10.0,,
qqwmm,-7.5,110.3,,1.0,4.0,32.0,36.0,62.0,38.0,19.0,11.0
qqwmz,-7.4,110.4,,1.0,1.0,,18.0,,1.0,1.0,2.0
qqwn7,-7.3,109.8,,3.0,16.0,13.0,55.0,37.0,11.0,8.0,8.0
qqwnc,-7.2,109.8,,1.0,2.0,,2.0,1.0,,,
qqwp3,-7.1,109.8,,1.0,1.0,1.0,,,,,
qqwp4,-7.2,109.8,,7.0,1.0,,1.0,,,,
qqwpb,-7.1,109.7,,5.0,8.0,1.0,1.0,8.0,2.0,3.0,
qqwpm,-7.1,109.9,,2.0,1.0,1.0,3.0,,,,
qqwqt,-7.3,110.3,,3.0,,,,1.0,,,3.0
qqwr7,-7.1,110.2,,7.0,4.0,3.0,1.0,1.0,3.0,5.0,4.0
qqwrq,-7.1,110.3,,2.0,6.0,27.0,8.0,4.0,4.0,6.0,2.0
qqwte,-7.4,110.5,,7.0,10.0,13.0,17.0,22.0,7.0,11.0,18.0
qqwtu,-7.4,110.6,,2.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0
qqwv6,-7.5,110.9,,1.0,10.0,8.0,8.0,7.0,1.0,1.0,1.0
qqwv9,-7.4,110.8,,1.0,36.0,44.0,11.0,4.0,7.0,10.0,6.0
qqwve,-7.4,110.9,,1.0,70.0,90.0,66.0,36.0,18.0,55.0,193.0
qqwvx,-7.4,111.1,,1.0,13.0,32.0,57.0,68.0,57.0,79.0,82.0
qqww7,-7.3,110.5,,1.0,26.0,31.0,13.0,3.0,,7.0,9.0
qqwwf,-7.2,110.5,,1.0,1.0,,,,,,
qqwwj,-7.4,110.6,,1.0,,2.0,10.0,3.0,1.0,9.0,2.0
qqwx5,-7.2,110.5,,1.0,,1.0,,,,,
qqwxe,-7.1,110.5,,2.0,9.0,12.0,22.0,3.0,1.0,3.0,9.0
qqwy2,-7.3,110.8,,1.0,6.0,6.0,2.0,2.0,1.0,3.0,3.0
qqwy5,-7.4,110.9,,2.0,12.0,9.0,10.0,7.0,7.0,6.0,3.0
qqwy7,-7.3,110.9,,2.0,2.0,,1.0,,,,
qqwyb,-7.2,110.8,,1.0,5.0,12.0,17.0,3.0,3.0,13.0,5.0
qqwyh,-7.4,110.9,,2.0,8.0,16.0,1.0,1.0,2.0,,
qqwyq,-7.3,111.0,,5.0,110.0,81.0,11.0,18.0,15.0,160.0,91.0
qqwys,-7.3,110.9,,1.0,,1.0,,,,,
qqwz2,-7.1,110.8,,1.0,7.0,43.0,29.0,38.0,49.0,43.0,105.0
qqx1c,-8.1,111.2,,1.0,2.0,2.0,2.0,1.0,,,1.0
qqx41,-8.1,111.2,,1.0,1.0,,,,1.0,,
qqx47,-8.0,111.2,,1.0,3.0,3.0,2.0,5.0,,,
qqx4b,-7.9,111.1,,2.0,1.0,1.0,,,,1.0,
qqx4f,-7.9,111.2,,2.0,1.0,,,,,,1.0
qqx4h,-8.1,111.3,,1.0,4.0,1.0,,,,,
qqx4q,-8.0,111.4,,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0
qqx50,-7.9,111.1,,1.0,14.0,9.0,46.0,4.0,2.0,4.0,27.0
qqx59,-7.8,111.2,,1.0,1.0,1.0,4.0,2.0,1.0,,
qqx5c,-7.8,111.2,,1.0,1.0,3.0,2.0,9.0,2.0,1.0,
qqx6k,-8.0,111.6,,4.0,3.0,765.0,1532.0,1.0,,,274.0
qqx74,-7.9,111.6,,1.0,1.0,1.0,1.0,,,1.0,
qqx77,-7.8,111.6,,7.0,16.0,3.0,7.0,3.0,4.0,81.0,181.0
qqx7e,-7.8,111.6,,1.0,8.0,13.0,10.0,2.0,3.0,2.0,4.0
qqx93,-8.2,111.9,,1.0,2.0,,3.0,,1.0,1.0,1.0
qqx97,-8.2,112.0,,1.0,1.0,1.0,6.0,,4.0,1.0,2.0
qqx98,-8.2,111.8,,3.0,1.0,3.0,3.0,1.0,2.0,,3.0
qqxcq,-8.2,112.4,,2.0,22.0,25.0,26.0,6.0,60.0,60.0,13.0
qqxdg,-7.9,112.0,,2.0,3.0,6.0,5.0,2.0,,1.0,2.0
qqxe3,-7.8,111.9,,2.0,11.0,2.0,,3.0,1.0,1.0,3.0
qqxf0,-8.1,112.2,,1.0,6.0,10.0,17.0,11.0,2.0,4.0,4.0
qqxf9,-8.0,112.2,,4.0,43.0,35.0,42.0,23.0,29.0,35.0,
qqxfb,-7.9,112.2,,1.0,50.0,7.0,13.0,5.0,22.0,10.0,8.0
qqxgd,-7.8,112.3,,4.0,28.0,40.0,30.0,24.0,6.0,7.0,35.0
qqxhd,-7.6,111.2,,1.0,2.0,7.0,1.0,2.0,5.0,2.0,
qqxhp,-7.7,111.4,,1.0,4.0,5.0,1.0,3.0,7.0,4.0,4.0
qqxhq,-7.7,111.4,,1.0,2.0,,4.0,4.0,1.0,3.0,3.0
qqxhu,-7.6,111.3,,2.0,3.0,4.0,6.0,20.0,68.0,49.0,44.0
qqxhw,-7.6,111.4,,1.0,57.0,222.0,114.0,12.0,13.0,15.0,14.0
qqxj0,-7.5,111.1,,3.0,1.0,1.0,27.0,,1.0,,5.0
qqxj5,-7.5,111.2,,1.0,41.0,45.0,56.0,10.0,2.0,2.0,50.0
qqxjg,-7.4,111.2,,1.0,8.0,6.0,11.0,8.0,2.0,3.0,11.0
qqxjm,-7.5,111.3,,3.0,16.0,40.0,61.0,65.0,47.0,42.0,62.0
qqxkj,-7.7,111.7,,1.0,91.0,215.0,158.0,67.0,45.0,2.0,22.0
qqxm7,-7.5,111.6,,1.0,,,,,,1.0,
qqxny,-7.2,111.4,,1.0,,,,,,,
qqxqy,-7.2,111.7,,1.0,1.0,,,,,,
qqxr2,-7.1,111.5,,1.0,3.0,,,,,,
qqxsq,-7.7,112.1,,19.0,29.0,9.0,1.0,3.0,2.0,,
qqxss,-7.6,112.0,,2.0,13.0,8.0,3.0,2.0,3.0,3.0,4.0
qqxsw,-7.6,112.1,,1.0,7.0,16.0,3.0,8.0,1.0,,2.0
qqxu3,-7.7,112.2,,1.0,3.0,1.0,,1.0,,,2.0
qqxue,-7.6,112.3,,1.0,2.0,2.0,,1.0,,1.0,4.0
qqxuh,-7.7,112.3,,1.0,3.0,16.0,4.0,1.0,,,7.0
qqxux,-7.6,112.5,,7.0,6.0,3.0,4.0,2.0,2.0,7.0,2.0
qqxv3,-7.5,112.2,,1.0,4.0,14.0,6.0,4.0,5.0,2.0,3.0
qqxv4,-7.5,112.3,,3.0,33.0,25.0,27.0,10.0,42.0,51.0,32.0
qqxvd,-7.4,112.3,,9.0,11.0,10.0,13.0,9.0,8.0,11.0,6.0
qqxvk,-7.5,112.3,,1.0,4.0,3.0,2.0,3.0,1.0,1.0,
qqxvm,-7.5,112.4,,1.0,,2.0,,,,1.0,2.0
qqxvp,-7.5,112.5,,1.0,1.0,1.0,1.0,1.0,,,1.0
qqxvy,-7.4,112.4,,1.0,1.0,3.0,1.0,4.0,1.0,,2.0
qqxw4,-7.4,111.9,,1.0,,,2.0,1.0,3.0,,1.0
qqxw7,-7.3,112.0,,3.0,8.0,12.0,5.0,8.0,58.0,81.0,75.0
qqxwg,-7.2,112.0,,1.0,8.0,46.0,37.0,5.0,22.0,41.0,76.0
qqxwm,-7.3,112.0,,1.0,2.0,,,1.0,2.0,,
qqxwx,-7.3,112.1,,1.0,,1.0,2.0,,,5.0,
qqxx8,-7.1,111.8,,2.0,4.0,2.0,,,,,
qqxy9,-7.3,112.2,,1.0,4.0,8.0,6.0,2.0,26.0,1.0,
qqxys,-7.3,112.3,,1.0,12.0,5.0,10.0,6.0,7.0,4.0,5.0
qqxyw,-7.3,112.4,,1.0,,5.0,3.0,1.0,7.0,1.0,1.0
qqxzk,-7.1,112.3,,1.0,1.0,,,,3.0,16.0,12.0
qqxzn,-7.2,112.4,,1.0,70.0,92.0,17.0,7.0,7.0,81.0,375.0
qqy0k,-7.0,109.9,,1.0,,14.0,5.0,,1.0,2.0,1.0
qqy20,-7.0,110.1,,2.0,2.0,4.0,3.0,2.0,,,3.0
qqy21,-7.0,110.1,,1.0,4.0,6.0,6.0,1.0,2.0,,7.0
qqy2g,-6.9,110.2,,1.0,2.0,10.0,3.0,1.0,2.0,2.0,5.0
qqy2s,-6.9,110.2,,2.0,2.0,,,,2.0,,
qqy8u,-6.9,110.6,,1.0,4.0,6.0,9.0,1.0,4.0,1.0,9.0
qqy9v,-6.7,110.6,,1.0,,3.0,5.0,17.0,17.0,1.0,2.0
qqyb4,-7.0,110.9,,1.0,,,1.0,,,1.0,
qqyb9,-6.9,110.8,,1.0,1.0,5.0,5.0,5.0,3.0,2.0,1.0
qqybn,-7.0,111.0,,2.0,15.0,12.0,14.0,16.0,9.0,3.0,1.0
qqycq,-6.8,111.0,,1.0,1.0,8.0,57.0,27.0,4.0,7.0,20.0
qqyf0,-6.7,110.8,,1.0,6.0,46.0,18.0,13.0,12.0,10.0,35.0
qqyf5,-6.7,110.9,,1.0,3.0,6.0,4.0,10.0,4.0,6.0,4.0
qqyfb,-6.5,110.8,,1.0,28.0,18.0,44.0,97.0,79.0,61.0,34.0
qqyfr,-6.6,111.1,,3.0,14.0,10.0,15.0,53.0,25.0,18.0,20.0
qqyfv,-6.5,111.0,,1.0,7.0,2.0,4.0,3.0,1.0,4.0,6.0
qqyg4,-6.5,110.9,,3.0,17.0,24.0,44.0,2.0,7.0,39.0,40.0
qqz0e,-6.9,111.2,,3.0,11.0,10.0,1.0,5.0,3.0,8.0,14.0
qqz13,-6.8,111.2,,1.0,70.0,93.0,2.0,,,,
qqz1b,-6.7,111.1,,1.0,1.0,2.0,7.0,2.0,4.0,4.0,3.0
qqz1c,-6.7,111.2,,5.0,48.0,13.0,6.0,5.0,1.0,1.0,4.0
qqz1k,-6.8,111.3,,1.0,15.0,74.0,51.0,19.0,5.0,23.0,36.0
qqz1v,-6.7,111.3,,1.0,,2.0,1.0,4.0,1.0,1.0,4.0
qqz2r,-7.0,111.8,,1.0,7.0,1.0,11.0,13.0,11.0,12.0,10.0
qqz2v,-6.9,111.7,,1.0,9.0,120.0,1.0,3.0,18.0,33.0,3.0
qqz38,-6.7,111.5,,2.0,4.0,8.0,9.0,30.0,41.0,19.0,21.0
qqz39,-6.7,111.5,,1.0,2.0,,,3.0,,1.0,
qqz60,-6.7,111.5,,1.0,4.0,3.0,6.0,2.0,5.0,6.0,11.0
qqz8k,-7.0,112.0,,1.0,1.0,,,,8.0,5.0,10.0
qqz8n,-7.0,112.1,,2.0,,,,,,,3.0
qqz8s,-6.9,112.0,,2.0,7.0,2.0,9.0,2.0,2.0,1.0,
qqz92,-6.8,111.8,,1.0,5.0,3.0,2.0,4.0,,1.0,1.0
qqz95,-6.8,112.0,,1.0,1.0,11.0,1.0,3.0,,3.0,4.0
qqzbd,-6.9,112.3,,1.0,20.0,10.0,11.0,5.0,3.0,4.0,3.0
qqzbq,-7.0,112.4,,2.0,22.0,30.0,25.0,23.0,18.0,1.0,2.0
qr1v1,-4.7,103.8,,1.0,,,,,,,
qr1xe,-4.3,103.5,,3.0,9.0,6.0,16.0,6.0,7.0,5.0,3.0
qr2f8,-3.8,102.3,,1.0,4.0,6.0,14.0,10.0,7.0,6.0,2.0
qr2gn,-3.7,102.6,,1.0,3.0,3.0,,,,6.0,20.0
qr2se,-3.4,102.1,,1.0,6.0,,,,1.0,,
qr33b,-3.9,103.0,,1.0,,,,,1.0,,
qr373,-3.6,103.1,,1.0,5.0,7.0,43.0,5.0,,2.0,
qr3bv,-4.1,104.0,,3.0,2.0,1.0,3.0,1.0,1.0,7.0,2.0
qr3ds,-3.8,103.6,,1.0,4.0,9.0,6.0,7.0,3.0,1.0,1.0
qr3e0,-3.7,103.4,,2.0,4.0,13.0,27.0,27.0,10.0,15.0,10.0
qr3fe,-3.8,103.9,,3.0,5.0,2.0,1.0,2.0,3.0,3.0,10.0
qr3h3,-3.4,102.7,,4.0,93.0,242.0,278.0,193.0,117.0,131.0,206.0
qr3jk,-3.3,102.9,,1.0,3.0,3.0,20.0,81.0,40.0,45.0,32.0
qr3ku,-3.4,103.2,,2.0,,1.0,1.0,,1.0,,
qr3ny,-3.0,102.9,,1.0,2.0,2.0,,2.0,,1.0,
qr3sf,-3.4,103.5,,4.0,1.0,3.0,1.0,,2.0,1.0,2.0
qr3v6,-3.3,103.8,,1.0,1.0,,1.0,,,1.0,3.0
qr3v7,-3.3,103.9,,1.0,10.0,64.0,147.0,36.0,8.0,50.0,42.0
qr3xt,-2.9,103.6,,1.0,,,,,,,
qr3z3,-2.9,103.8,,2.0,18.0,12.0,17.0,8.0,14.0,12.0,22.0
qr40n,-5.6,104.3,,8.0,9.0,3.0,,,1.0,3.0,1.0
qr44t,-5.2,104.3,,1.0,5.0,11.0,20.0,4.0,2.0,2.0,3.0
qr452,-5.0,104.1,,1.0,3.0,5.0,6.0,1.0,,,
qr47q,-5.0,104.7,,1.0,2.0,3.0,4.0,,,,
qr48u,-5.5,105.0,,15.0,18.0,1.0,,,,,
qr49m,-5.4,105.0,,2.0,3.0,5.0,5.0,3.0,2.0,,
qr49z,-5.3,105.1,,1.0,2.0,3.0,1.0,,,1.0,1.0
qr4bq,-5.6,105.4,,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0
qr4c1,-5.4,105.2,,1.0,39.0,82.0,102.0,23.0,52.0,8.0,8.0
qr4df,-5.1,104.9,,2.0,1.0,,1.0,,,,1.0
qr4g6,-5.0,105.2,,1.0,8.0,1.0,3.0,,,4.0,4.0
qr4mm,-4.7,104.7,,14.0,51.0,11.0,1.0,,,,
qr4px,-4.3,104.4,,1.0,5.0,,5.0,4.0,,4.0,3.0
qr4su,-4.8,105.0,,1.0,,33.0,,,,,
qr4tr,-4.7,105.1,,1.0,,2.0,,,1.0,,
qr4tx,-4.6,105.1,,1.0,4.0,,1.0,1.0,2.0,1.0,3.0
qr4uj,-4.9,105.4,,1.0,3.0,1.0,9.0,1.0,,1.0,4.0
qr4uv,-4.8,105.4,,1.0,1.0,13.0,21.0,7.0,,3.0,1.0
qr4z4,-4.4,105.2,,2.0,1.0,2.0,6.0,6.0,1.0,,2.0
qr50t,-5.5,105.7,,1.0,4.0,1.0,1.0,3.0,3.0,2.0,
qr51f,-5.3,105.6,,1.0,,,,,,,
qr541,-5.3,105.5,,1.0,,1.0,,,,,2.0
qr55c,-4.9,105.5,,3.0,1.0,1.0,7.0,,,,13.0
qr5h2,-4.9,105.5,,1.0,5.0,24.0,22.0,28.0,34.0,34.0,30.0
qr608,-4.1,104.1,,1.0,8.0,8.0,11.0,5.0,4.0,12.0,20.0
qr61z,-3.9,104.4,,1.0,,,,,,,
qr62c,-4.1,104.5,,1.0,3.0,4.0,13.0,15.0,7.0,9.0,6.0
qr62s,-4.1,104.6,,2.0,10.0,11.0,1.0,,1.0,2.0,1.0
qr642,-3.8,104.1,,1.0,,,,,,,
qr66k,-3.8,104.6,,2.0,1.0,1.0,3.0,2.0,3.0,4.0,9.0
qr66t,-3.8,104.7,,1.0,7.0,6.0,5.0,1.0,7.0,5.0,2.0
qr682,-4.2,104.8,,1.0,2.0,,5.0,5.0,14.0,7.0,12.0
qr6gs,-3.6,105.3,,1.0,4.0,,,,2.0,1.0,
qr6j0,-3.3,104.1,,1.0,,2.0,4.0,2.0,,,
qr6jc,-3.2,104.1,,10.0,8.0,1.0,,,,,13.0
qr6jx,-3.2,104.4,,4.0,10.0,9.0,8.0,3.0,2.0,3.0,8.0
qr6mu,-3.2,104.6,,1.0,,1.0,,,,,
qr6px,-2.9,104.4,,2.0,17.0,56.0,76.0,56.0,39.0,27.0,36.0
qr6sb,-3.4,104.8,,1.0,2.0,6.0,5.0,1.0,,2.0,1.0
qr6vg,-3.2,105.3,,3.0,27.0,19.0,19.0,12.0,4.0,13.0,4.0
qr85t,-2.2,101.5,,1.0,3.0,8.0,2.0,,1.0,1.0,
qr860,-2.4,101.6,,1.0,,,,,,,
qr8hj,-2.1,101.5,,1.0,3.0,,2.0,1.0,,2.0,2.0
qr8j0,-1.9,101.3,,1.0,8.0,5.0,2.0,2.0,1.0,,1.0
qr8sq,-2.0,102.2,,5.0,2.0,,,,,,
qr8tr,-1.9,102.3,,2.0,,,,,,,
qr8tw,-1.8,102.2,,1.0,25.0,26.0,11.0,10.0,3.0,2.0,8.0
qr8x1,-1.6,102.0,,1.0,2.0,,1.0,,,,1.0
qr8yc,-1.6,102.4,,1.0,,1.0,,1.0,,,
qr9cv,-2.5,104.0,,1.0,,,2.0,,,,
qr9gz,-2.1,104.0,,1.0,3.0,4.0,5.0,5.0,,,1.0
qr9h8,-2.0,102.7,,1.0,1.0,,,,,,
qr9nq,-1.7,102.9,,2.0,1.0,4.0,6.0,10.0,29.0,2.0,15.0
qr9qh,-1.7,103.2,,2.0,2.0,,1.0,,1.0,,
qr9ry,-1.4,103.3,,9.0,24.0,6.0,17.0,34.0,15.0,19.0,9.0
qr9xn,-1.6,103.6,,1.0,2.0,1.0,1.0,1.0,,,
qr9yb,-1.6,103.7,,1.0,,1.0,,1.0,,,
qrb35,-1.2,101.8,,1.0,3.0,,,,,,
qrbpf,-0.0,101.4,,1.0,4.0,,1.0,,,,6.0
qrbuc,-0.5,102.4,,1.0,2.0,6.0,3.0,3.0,2.0,1.0,2.0
qrc39,-1.1,103.1,,1.0,1.0,1.0,,5.0,1.0,1.0,3.0
qrc7e,-0.8,103.2,,1.0,,,,,,,
qrcf4,-1.0,103.8,,1.0,1.0,,,,,,
qrcqn,-0.3,103.3,,2.0,1.0,,,1.0,3.0,2.0,1.0
qrd08,-2.7,104.1,,1.0,20.0,,1.0,1.0,2.0,1.0,
qrdbq,-2.7,105.4,,1.0,1.0,2.0,2.0,1.0,6.0,2.0,1.0
qre3j,-2.6,106.1,,1.0,,2.0,1.0,3.0,,1.0,1.0
qre70,-2.3,105.8,,1.0,3.0,35.0,126.0,71.0,23.0,27.0,10.0
qre7x,-2.2,106.1,,2.0,7.0,8.0,98.0,124.0,6.0,1.0,
qrek7,-2.0,106.0,,3.0,17.0,28.0,26.0,24.0,17.0,10.0,10.0
qrekb,-2.0,105.8,,1.0,4.0,4.0,3.0,2.0,1.0,2.0,
qrems,-1.8,106.0,,5.0,84.0,93.0,70.0,49.0,14.0,13.0,24.0
qrenf,-1.6,105.6,,1.0,,,,,,,
qreq8,-1.6,105.8,,1.0,2.0,1.0,1.0,2.0,,3.0,
qrf1f,-1.1,104.2,,3.0,18.0,23.0,4.0,11.0,8.0,5.0,13.0
qrfq2,-0.3,104.4,,4.0,10.0,40.0,78.0,42.0,17.0,18.0,11.0
qrfqu,-0.2,104.6,,1.0,,1.0,,,,,2.0
qrfqy,-0.2,104.7,,1.0,,,,,,,
qrfrn,-0.2,104.7,,1.0,,4.0,,,,5.0,
qrfrs,-0.1,104.6,,4.0,9.0,7.0,10.0,12.0,1.0,3.0,5.0
qrkxu,-2.8,107.8,,2.0,10.0,33.0,51.0,32.0,,,
qrx3n,-2.6,111.7,,1.0,,1.0,,2.0,,,
qrx9z,-2.5,112.1,,1.0,,4.0,3.0,3.0,3.0,,1.0
qry7r,-0.8,110.4,,4.0,7.0,9.0,5.0,2.0,1.0,,2.0
qry9e,-1.1,110.5,,1.0,,1.0,2.0,1.0,,,
qryqh,-0.3,110.2,,2.0,11.0,1.0,,,,,
qryub,-0.5,110.8,,2.0,13.0,,2.0,,1.0,,
qrz5w,-0.8,111.4,,2.0,6.0,6.0,4.0,3.0,4.0,3.0,2.0
qrzxf,-0.0,111.9,,1.0,7.0,5.0,4.0,4.0,3.0,8.0,17.0
qw3pz,-8.5,114.2,,2.0,1.0,1.0,,,,,
