geohash,lat,long,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09
u230n,46.4,12.9,,4.0,2.0,2.0,2.0,,,2.0,1.0
u230s,46.5,12.9,,1.0,2.0,,,1.0,,1.0,
u230u,46.6,12.9,,4.0,5.0,,1.0,4.0,,1.0,
u230w,46.5,12.9,,4.0,6.0,1.0,1.0,1.0,1.0,1.0,
u231p,46.6,13.0,,2.0,1.0,1.0,,,,,
u232n,46.4,13.3,,2.0,,4.0,5.0,2.0,1.0,2.0,
u2380,46.4,13.4,,1.0,,,,,1.0,,
u238s,46.5,13.6,,2.0,2.0,,2.0,,2.0,,
snvyq,39.1,8.4,,,1.0,2.0,,1.0,,2.0,
snvyr,39.1,8.4,,,2.0,3.0,12.0,3.0,,,
snyme,39.0,8.9,,,1.0,2.0,,,,3.0,1.0
snymg,39.0,8.9,,,4.0,,5.0,,11.0,207.0,12.0
snyn3,39.1,8.5,,,3.0,1.0,,,1.0,,
snyn4,39.0,8.5,,,1.0,,,,,,
snynh,39.0,8.6,,,2.0,2.0,3.0,,2.0,,
snypf,39.4,8.5,,,2.0,6.0,4.0,,3.0,1.0,
snyx4,39.2,9.3,,,1.0,1.0,,1.0,,1.0,
snyxh,39.2,9.3,,,3.0,,,,,2.0,
snyxk,39.3,9.3,,,1.0,,1.0,,2.0,,
snyz1,39.2,9.6,,,1.0,,,,,,
snyz3,39.3,9.6,,,2.0,,,,,,
snyz8,39.3,9.5,,,2.0,3.0,9.0,3.0,6.0,3.0,2.0
spjgx,40.0,8.4,,,2.0,,,,,,
spjyu,40.6,8.3,,,1.0,,,,,,
spjzq,40.7,8.4,,,1.0,,,,,,
spn1c,39.7,8.5,,,1.0,,,,,1.0,
spn1s,39.7,8.6,,,1.0,1.0,,,2.0,,
spn1z,39.7,8.8,,,4.0,,,1.0,1.0,2.0,
spn25,39.4,8.9,,,5.0,5.0,4.0,3.0,3.0,2.0,2.0
spn2m,39.4,9.0,,,1.0,,,,4.0,,
spn2p,39.4,9.1,,,1.0,,,1.0,1.0,1.0,
spn2t,39.5,9.0,,,2.0,6.0,5.0,,,,
spn32,39.6,8.8,,,1.0,,,,,3.0,1.0
spn33,39.6,8.9,,,2.0,,1.0,,2.0,2.0,
spn36,39.6,8.9,,,7.0,1.0,3.0,4.0,2.0,5.0,1.0
spn39,39.7,8.9,,,3.0,2.0,,,,,
spn3d,39.7,8.9,,,2.0,1.0,1.0,,,1.0,1.0
spn3f,39.7,8.9,,,1.0,,,1.0,,3.0,
spn3u,39.7,9.0,,,4.0,,,,,,
spn44,39.7,8.5,,,5.0,,,,,,
spn4z,39.9,8.8,,,41.0,,,,,,
spn51,39.9,8.5,,,1.0,,,,,,
spn5d,40.0,8.5,,,28.0,15.0,24.0,14.0,19.0,29.0,5.0
spn5g,40.1,8.6,,,1.0,,,1.0,,,1.0
spn5k,40.0,8.6,,,6.0,3.0,,,,,
spn5t,40.0,8.7,,,5.0,4.0,1.0,,,,
spn5u,40.1,8.6,,,6.0,3.0,4.0,5.0,1.0,2.0,3.0
spn6m,39.8,9.0,,,1.0,,,,,,
spn6p,39.7,9.1,,,15.0,3.0,1.0,2.0,3.0,2.0,
spn74,39.9,8.9,,,1.0,,,5.0,1.0,3.0,
spn7q,40.0,9.1,,,1.0,,,,,,
spn80,39.4,9.2,,,1.0,,1.0,,2.0,,
spn8g,39.5,9.3,,,1.0,1.0,3.0,,,,
spn9z,39.7,9.5,,,1.0,,,,,6.0,
spnb0,39.4,9.5,,,1.0,,,,,,
spnb3,39.4,9.6,,,5.0,5.0,3.0,2.0,2.0,2.0,
spne1,39.9,9.2,,,3.0,2.0,2.0,,,,
spned,40.0,9.3,,,10.0,2.0,,,,2.0,
spnhg,40.2,8.6,,,1.0,,2.0,,,,
spnj2,40.3,8.5,,,1.0,4.0,3.0,1.0,1.0,3.0,
spnk1,40.1,8.9,,,3.0,,2.0,2.0,,1.0,
spnk2,40.1,8.8,,,8.0,1.0,2.0,2.0,2.0,,
spnkb,40.2,8.8,,,4.0,1.0,1.0,,1.0,2.0,
spnkf,40.2,8.9,,,1.0,,,,,,
spnm7,40.3,8.9,,,3.0,1.0,1.0,,,2.0,2.0
spnms,40.4,9.0,,,2.0,,,,,1.0,
spnn2,40.5,8.5,,,2.0,,,,,2.0,
spnnf,40.6,8.5,,,1.0,,,,1.0,1.0,1.0
spnnt,40.5,8.7,,,1.0,,,,,,
spnnw,40.5,8.7,,,1.0,,4.0,,,,
spnp0,40.6,8.5,,,2.0,1.0,,1.0,,,
spnpc,40.8,8.5,,,6.0,4.0,2.0,1.0,2.0,1.0,
spnpf,40.8,8.5,,,5.0,2.0,1.0,1.0,,,
spnrh,40.6,9.0,,,1.0,,1.0,,,,
spns9,40.2,9.2,,,5.0,1.0,2.0,,,,
spntj,40.3,9.4,,,1.0,,1.0,,,1.0,
spntv,40.4,9.4,,,2.0,,,,2.0,,
spnu6,40.1,9.6,,,1.0,,,,,,
spnuh,40.1,9.7,,,2.0,,1.0,1.0,,,
spnv7,40.3,9.6,,,1.0,,,,,,
spnvv,40.4,9.7,,,2.0,,1.0,,,4.0,
spnw1,40.5,9.2,,,1.0,,1.0,,,,
spnw9,40.5,9.2,,,3.0,8.0,1.0,,,2.0,1.0
spnwp,40.5,9.5,,,2.0,,2.0,1.0,1.0,1.0,
spnxc,40.8,9.2,,,5.0,19.0,5.0,15.0,5.0,11.0,2.0
spnzs,40.7,9.7,,,7.0,2.0,1.0,,8.0,668.0,
spq04,40.8,8.5,,,1.0,5.0,,2.0,,12.0,
spq0z,40.9,8.8,,,2.0,3.0,1.0,2.0,8.0,31.0,3.0
spq29,40.9,8.9,,,1.0,1.0,1.0,,,,
spq2f,40.9,8.9,,,2.0,,,,,,
spq80,40.8,9.2,,,1.0,,4.0,,,,
spq8f,40.9,9.3,,,1.0,,,,,,
spq8g,40.9,9.3,,,1.0,,,,,,
spq8r,40.8,9.5,,,2.0,,1.0,,2.0,,
spq8s,40.9,9.3,,,3.0,1.0,4.0,4.0,,,
spq90,41.0,9.2,,,1.0,,,,1.0,,
spq9c,41.1,9.2,,,1.0,,,,,,
spq9x,41.1,9.5,,,2.0,,,,4.0,18.0,1.0
spqb5,40.8,9.6,,,2.0,,1.0,10.0,13.0,7.0,7.0
spqbk,40.8,9.7,,,4.0,,,,,,
spqd3,41.2,9.2,,,1.0,1.0,,1.0,1.0,4.0,1.0
spqf0,41.2,9.5,,,3.0,,,,,1.0,
spuut,44.4,6.9,,,5.0,1.0,,,,,
spuvn,44.5,7.0,,,1.0,,,,,,
spuz7,44.9,6.8,,,9.0,3.0,,,,,
spuzv,45.0,6.9,,,3.0,15.0,11.0,17.0,25.0,17.0,2.0
spv35,43.8,7.5,,,2.0,,,1.0,,,
spv5t,44.2,7.3,,,2.0,,1.0,1.0,,,
spv7w,44.2,7.7,,,1.0,1.0,1.0,,,,
spv7x,44.2,7.7,,,9.0,3.0,,,,,
spv7y,44.3,7.7,,,1.0,2.0,,,1.0,,
spvdp,44.0,8.1,,,1.0,,5.0,,3.0,1.0,2.0
spvdz,44.1,8.1,,,3.0,3.0,,,2.0,1.0,1.0
spve7,44.2,7.9,,,2.0,2.0,7.0,,,,
spved,44.2,7.8,,,9.0,14.0,2.0,3.0,2.0,1.0,
spveg,44.3,7.9,,,1.0,1.0,5.0,2.0,,,
spvfc,44.1,8.2,,,2.0,4.0,1.0,,,,
spvfe,44.1,8.2,,,5.0,,,,,,
spvg1,44.1,8.2,,,1.0,,,,,,
spvgg,44.3,8.2,,,1.0,1.0,3.0,1.0,5.0,1.0,1.0
spvgw,44.2,8.4,,,1.0,2.0,,1.0,,,
spvhj,44.3,7.3,,,3.0,3.0,1.0,,,,
spvk3,44.4,7.4,,,1.0,1.0,,1.0,,,
spvkg,44.5,7.5,,,1.0,1.0,,,,,
spvkq,44.4,7.7,,,1.0,,,,,,
spvkr,44.4,7.7,,,4.0,1.0,,,,,
spvky,44.5,7.7,,,12.0,3.0,2.0,2.0,3.0,3.0,1.0
spvm8,44.6,7.4,,,28.0,12.0,6.0,1.0,,,
spvmm,44.5,7.6,,,2.0,,1.0,,,,1.0
spvnc,44.8,7.1,,,3.0,,2.0,1.0,,1.0,1.0
spvp2,44.9,7.1,,,5.0,2.0,3.0,1.0,1.0,,
spvpy,45.0,7.3,,,1.0,,1.0,,,,
spvq4,44.7,7.5,,,1.0,2.0,1.0,1.0,,,
spvqj,44.7,7.6,,,1.0,,,,,,1.0
spvqv,44.8,7.6,,,1.0,,,,,,
spvrc,45.0,7.4,,,7.0,,1.0,,,4.0,
spvrw,44.9,7.7,,,1.0,1.0,,,1.0,3.0,1.0
spvs3,44.4,7.8,,,2.0,,2.0,,2.0,,
spvsb,44.5,7.8,,,1.0,,1.0,3.0,1.0,1.0,1.0
spvtf,44.6,7.8,,,1.0,,,1.0,,1.0,
spvtm,44.5,8.0,,,1.0,1.0,,,,1.0,8.0
spvtr,44.5,8.1,,,3.0,3.0,2.0,2.0,3.0,3.0,1.0
spvw1,44.7,7.8,,,1.0,,1.0,,,,
spvw5,44.7,7.9,,,2.0,,1.0,,1.0,,
spvwb,44.8,7.8,,,3.0,3.0,2.0,,1.0,1.0,
spvwe,44.8,7.9,,,2.0,1.0,,1.0,,,
spvwh,44.7,7.9,,,1.0,,,,,,
spvwm,44.7,8.0,,,1.0,,,,,,
spvwr,44.7,8.1,,,21.0,12.0,10.0,7.0,7.0,11.0,3.0
spvww,44.8,8.0,,,1.0,4.0,4.0,,1.0,1.0,
spvwx,44.8,8.1,,,2.0,3.0,2.0,2.0,3.0,,2.0
spvx7,44.9,7.9,,,2.0,5.0,2.0,14.0,,,
spvxn,44.8,8.0,,,3.0,3.0,,,2.0,,
spvxw,44.9,8.0,,,2.0,3.0,1.0,,,,
spvxz,45.0,8.1,,,1.0,,1.0,,,,
spvy3,44.7,8.2,,,10.0,,,,,,
spvy5,44.7,8.2,,,1.0,,2.0,,,3.0,
spvy6,44.7,8.2,,,1.0,,,,,,
spvyc,44.8,8.2,,,6.0,2.0,3.0,2.0,2.0,,
spvyq,44.7,8.4,,,1.0,,,,,,
spvzh,44.8,8.3,,,1.0,,,1.0,,3.0,2.0
spvzj,44.8,8.3,,,2.0,,,4.0,2.0,,
spvzm,44.9,8.3,,,1.0,,,3.0,,,
spvzt,44.9,8.3,,,6.0,3.0,7.0,,,,
spvzz,45.0,8.4,,,21.0,4.0,,,,,
spx7s,42.8,10.4,,,1.0,4.0,1.0,1.0,1.0,12.0,
spx9p,42.4,10.9,,,1.0,,1.0,,,,
spxcn,42.4,11.2,,,2.0,1.0,2.0,1.0,,,
spxcq,42.4,11.2,,,2.0,,,2.0,5.0,1.0,1.0
spxer,42.8,10.9,,,2.0,1.0,,,,,
spxev,42.9,10.8,,,7.0,22.0,13.0,16.0,3.0,8.0,3.0
spxey,42.9,10.8,,,2.0,,,,,,
spxez,42.9,10.9,,,4.0,2.0,,,,,
spxfg,42.7,11.1,,,14.0,75.0,59.0,85.0,66.0,,1.0
spxg5,42.7,11.1,,,21.0,25.0,,,,,
spxgd,42.8,11.0,,,2.0,,,,,,
spxgr,42.8,11.2,,,2.0,1.0,,,8.0,3.0,
spxkz,43.0,10.5,,,3.0,,,,,,
spxrx,43.5,10.5,,,3.0,1.0,2.0,12.0,2.0,1.0,1.0
spxsg,43.0,10.7,,,10.0,,,1.0,2.0,,
spxsp,42.9,10.9,,,2.0,2.0,,,1.0,,
spxsr,43.0,10.9,,,9.0,1.0,1.0,1.0,,3.0,
spxt5,43.1,10.7,,,1.0,1.0,,,,,
spxt8,43.2,10.6,,,1.0,1.0,3.0,,1.0,2.0,1.0
spxtt,43.2,10.8,,,1.0,,,,,,
spxug,43.0,11.1,,,1.0,2.0,,,,,
spxv0,43.1,10.9,,,1.0,,,,,,
spxvp,43.1,11.2,,,3.0,4.0,,,1.0,,1.0
spxvq,43.1,11.2,,,1.0,,,,,,
spxw9,43.4,10.6,,,1.0,,,,,,
spxwn,43.3,10.8,,,11.0,,1.0,1.0,,,
spxxv,43.6,10.8,,,1.0,,,,,,
spxyq,43.3,11.2,,,2.0,2.0,16.0,7.0,25.0,18.0,1.0
spxyu,43.4,11.1,,,14.0,28.0,47.0,19.0,17.0,49.0,6.0
spxyx,43.4,11.2,,,12.0,8.0,4.0,3.0,8.0,19.0,
spxz5,43.4,11.1,,,1.0,2.0,2.0,,,2.0,
spxzk,43.5,11.1,,,1.0,9.0,7.0,6.0,3.0,,
spxzs,43.5,11.1,,,5.0,1.0,,1.0,,6.0,
spyfx,44.1,9.8,,,1.0,1.0,,1.0,2.0,3.0,
spyg7,44.2,9.6,,,2.0,,,27.0,1.0,,
spygj,44.1,9.7,,,2.0,2.0,3.0,3.0,6.0,1.0,1.0
spyj5,44.5,8.6,,,2.0,,2.0,,,,
spyj8,44.6,8.5,,,1.0,,1.0,,2.0,1.0,1.0
spyjb,44.6,8.5,,,1.0,1.0,,,,,
spyjc,44.6,8.5,,,4.0,,4.0,2.0,1.0,2.0,
spyjd,44.6,8.5,,,4.0,,,,2.0,,
spyjg,44.6,8.6,,,2.0,1.0,,,,1.0,
spymc,44.6,8.9,,,5.0,9.0,7.0,2.0,,1.0,
spyn3,44.7,8.5,,,2.0,,,1.0,,,
spynn,44.7,8.7,,,1.0,1.0,1.0,,,,
spynv,44.8,8.7,,,2.0,2.0,,,1.0,9.0,5.0
spynz,44.8,8.8,,,1.0,1.0,1.0,1.0,3.0,1.0,
spyp2,44.9,8.5,,,6.0,5.0,5.0,,2.0,2.0,
spyp3,44.9,8.5,,,1.0,1.0,,3.0,,,
spyp8,44.9,8.5,,,1.0,,,,,,
spype,44.9,8.6,,,2.0,,1.0,,1.0,1.0,
spypf,45.0,8.5,,,1.0,4.0,3.0,,2.0,6.0,2.0
spypp,44.8,8.8,,,3.0,6.0,,,,2.0,
spypv,45.0,8.7,,,1.0,,,,,1.0,
spypz,45.0,8.8,,,1.0,1.0,,,,,
spyqe,44.8,8.9,,,3.0,7.0,,,,,
spyr1,44.8,8.9,,,1.0,,,3.0,,,
spyrc,45.0,8.9,,,1.0,1.0,,,,,
spyrq,44.9,9.1,,,2.0,,1.0,,1.0,,
spyrr,44.9,9.1,,,1.0,,,,,,
spyrz,45.0,9.1,,,6.0,7.0,54.0,15.0,13.0,6.0,
spysq,44.4,9.4,,,1.0,,,,,,
spyt5,44.5,9.3,,,2.0,,,,,1.0,
spyt8,44.6,9.2,,,2.0,2.0,2.0,,6.0,3.0,
spytm,44.5,9.4,,,1.0,2.0,,1.0,,,
spyu7,44.4,9.6,,,7.0,5.0,1.0,1.0,,,
spyug,44.5,9.6,,,1.0,,,,,,
spyvg,44.6,9.6,,,1.0,1.0,,,,1.0,
spyvh,44.5,9.7,,,4.0,,,,,166.0,39.0
spywf,44.8,9.3,,,1.0,,,,,,
spywk,44.7,9.3,,,1.0,,,,,,
spywm,44.7,9.4,,,8.0,10.0,10.0,6.0,6.0,11.0,3.0
spyws,44.8,9.3,,,3.0,2.0,3.0,2.0,,,
spyx6,44.9,9.3,,,1.0,2.0,18.0,39.0,54.0,29.0,5.0
spyx8,44.9,9.2,,,1.0,,,,4.0,2.0,
spyxe,44.9,9.3,,,1.0,,,1.0,,,
spyxs,44.9,9.3,,,1.0,,,1.0,,,
spyxw,44.9,9.4,,,2.0,1.0,1.0,1.0,,,
spyxz,45.0,9.5,,,1.0,1.0,2.0,1.0,2.0,4.0,
spyyy,44.8,9.8,,,2.0,,,15.0,,1.0,
spyzb,45.0,9.5,,,3.0,1.0,,,,1.0,
spyzp,44.8,9.8,,,1.0,,,,,,
spz2d,43.7,10.3,,,1.0,,,,,2.0,
spz2p,43.6,10.5,,,1.0,2.0,,,,,
spz3n,43.8,10.5,,,2.0,2.0,1.0,1.0,,,
spz4e,44.1,10.0,,,1.0,,,,,,
spz5b,44.3,9.9,,,1.0,,,,1.0,2.0,
spz5c,44.3,9.9,,,1.0,,1.0,,,,
spz5n,44.1,10.1,,,1.0,,5.0,4.0,3.0,,
spz5q,44.2,10.1,,,1.0,2.0,9.0,14.0,2.0,12.0,3.0
spz63,44.0,10.3,,,1.0,,,,,,
spz6f,44.1,10.3,,,1.0,1.0,3.0,1.0,4.0,4.0,1.0
spz6m,44.0,10.4,,,4.0,6.0,1.0,,,,
spz70,44.1,10.2,,,3.0,,2.0,2.0,7.0,,
spz75,44.1,10.3,,,1.0,2.0,1.0,,,1.0,
spz76,44.2,10.3,,,5.0,,1.0,2.0,4.0,1.0,2.0
spz7m,44.2,10.4,,,1.0,5.0,,,,,
spz8f,43.7,10.7,,,1.0,,,,,,
spz8j,43.6,10.8,,,5.0,3.0,1.0,,,,
spz91,43.8,10.6,,,6.0,,,,,,
spz9v,43.9,10.8,,,3.0,4.0,,,3.0,,
spzbb,43.7,10.9,,,2.0,1.0,2.0,1.0,,,
spzbd,43.7,11.0,,,8.0,6.0,5.0,1.0,,,1.0
spzbm,43.7,11.1,,,4.0,2.0,1.0,1.0,3.0,5.0,
spzbw,43.7,11.2,,,1.0,2.0,5.0,5.0,,,
spzc2,43.8,10.9,,,1.0,,,1.0,,,
spzc9,43.9,11.0,,,5.0,1.0,2.0,,,,1.0
spzct,43.9,11.1,,,5.0,5.0,3.0,,3.0,,
spzd0,44.0,10.6,,,3.0,,,1.0,,,
spzd1,44.0,10.6,,,2.0,,3.0,,1.0,,
spzdk,44.0,10.7,,,1.0,,,,,5.0,1.0
spzdp,44.0,10.9,,,5.0,,,1.0,1.0,,1.0
spzdq,44.0,10.8,,,1.0,28.0,,,,,
spzdw,44.1,10.8,,,13.0,3.0,5.0,4.0,5.0,4.0,4.0
spze5,44.1,10.7,,,1.0,2.0,6.0,,,,
spzes,44.2,10.7,,,1.0,3.0,2.0,8.0,4.0,2.0,
spzf6,44.0,11.0,,,6.0,1.0,3.0,2.0,6.0,6.0,1.0
spzfv,44.1,11.1,,,2.0,2.0,2.0,1.0,2.0,9.0,
spzfy,44.1,11.2,,,1.0,,1.0,2.0,,1.0,
spzg5,44.1,11.1,,,2.0,1.0,1.0,2.0,,,
spzgm,44.2,11.1,,,1.0,,,,,1.0,
spzgq,44.2,11.2,,,1.0,,,,,1.0,
spzh5,44.3,10.0,,,2.0,1.0,2.0,1.0,,4.0,4.0
spzh8,44.4,9.9,,,3.0,,3.0,,,,
spzhb,44.5,9.9,,,1.0,2.0,,,,,
spzhh,44.3,10.0,,,1.0,,,,,,
spzhz,44.5,10.2,,,1.0,,,,,,
spzjc,44.6,9.9,,,1.0,,,,,,
spzjs,44.6,10.0,,,5.0,,,,,1.0,
spzju,44.6,10.0,,,12.0,1.0,,,,,
spzke,44.4,10.3,,,1.0,2.0,,1.0,,,
spzkj,44.3,10.4,,,1.0,,,,,,
spzm5,44.5,10.3,,,1.0,,,,3.0,,
spzm6,44.5,10.3,,,1.0,,17.0,1.0,3.0,8.0,11.0
spzmb,44.6,10.2,,,1.0,1.0,,,,,
spzmu,44.6,10.4,,,5.0,3.0,5.0,4.0,2.0,1.0,4.0
spzmv,44.6,10.4,,,7.0,15.0,4.0,,1.0,,
spzne,44.8,10.0,,,1.0,5.0,3.0,4.0,1.0,4.0,
spznf,44.8,10.0,,,5.0,1.0,9.0,5.0,3.0,7.0,1.0
spznu,44.8,10.0,,,5.0,14.0,9.0,2.0,3.0,,1.0
spzpg,45.0,10.0,,,7.0,7.0,5.0,2.0,,4.0,1.0
spzpj,44.8,10.1,,,1.0,2.0,3.0,,1.0,,
spzr5,44.8,10.3,,,3.0,1.0,1.0,5.0,4.0,1.0,
spzr6,44.9,10.3,,,1.0,,,,,,
spzrp,44.8,10.5,,,2.0,3.0,14.0,13.0,22.0,17.0,4.0
spzrq,44.9,10.5,,,1.0,,,,,,
spzs5,44.3,10.7,,,1.0,1.0,,,,,
spzs8,44.4,10.6,,,1.0,,,,,,
spzs9,44.4,10.6,,,1.0,7.0,1.0,2.0,3.0,4.0,
spzsz,44.5,10.9,,,1.0,,1.0,,1.0,2.0,
spzt5,44.5,10.7,,,1.0,1.0,1.0,,,,
spztf,44.6,10.7,,,1.0,,,,,3.0,
spzu1,44.3,11.0,,,3.0,,,,,,
spzu9,44.4,11.0,,,1.0,,2.0,4.0,,,
spzuk,44.4,11.1,,,2.0,2.0,1.0,2.0,,1.0,
spzuq,44.4,11.2,,,2.0,,1.0,1.0,,,2.0
spzus,44.4,11.1,,,1.0,,1.0,,,,
spzvm,44.5,11.1,,,17.0,,,,1.0,,
spzvu,44.6,11.1,,,2.0,2.0,1.0,2.0,2.0,3.0,
spzwr,44.7,10.9,,,1.0,,,,,,
spzx2,44.9,10.6,,,2.0,2.0,2.0,1.0,1.0,6.0,
spzxb,45.0,10.6,,,1.0,,,2.0,,2.0,
spzyk,44.7,11.1,,,1.0,,2.0,2.0,,,1.0
spzyn,44.7,11.2,,,3.0,3.0,1.0,,1.0,6.0,1.0
spzyw,44.8,11.2,,,1.0,,,2.0,2.0,2.0,
spzz6,44.9,11.0,,,16.0,10.0,2.0,3.0,5.0,18.0,2.0
spzze,44.9,11.1,,,3.0,,1.0,,2.0,2.0,
spzzf,45.0,11.0,,,3.0,1.0,,1.0,,1.0,
spzzg,45.0,11.1,,,2.0,2.0,4.0,5.0,,5.0,
spzzr,44.9,11.2,,,1.0,,15.0,2.0,,,
spzzs,44.9,11.1,,,1.0,,,1.0,,1.0,
spzzv,45.0,11.1,,,2.0,,,,,,
spzzz,45.0,11.2,,,1.0,,,,,,
sq2fn,35.5,12.6,,,1.0,,,,,,
sq890,36.8,12.0,,,4.0,1.0,4.0,,,,
sq891,36.8,12.0,,,5.0,,,,,,
sq8yg,37.8,12.5,,,1.0,2.0,22.0,15.0,22.0,40.0,
sq8yr,37.7,12.6,,,19.0,22.0,19.0,6.0,,16.0,2.0
sq9jc,37.6,12.7,,,5.0,6.0,5.0,,,2.0,2.0
sq9kx,37.4,13.3,,,1.0,5.0,,,,,
sq9my,37.6,13.3,,,4.0,10.0,3.0,,5.0,10.0,
sq9nu,37.8,12.9,,,3.0,,,,,,1.0
sq9p4,37.8,12.8,,,2.0,,1.0,,,,
sq9qt,37.7,13.2,,,3.0,,,,,,
sq9rg,37.9,13.2,,,7.0,103.0,75.0,68.0,7.0,,6.0
sq9sg,37.4,13.5,,,5.0,12.0,1.0,2.0,5.0,2.0,1.0
sq9sh,37.3,13.6,,,1.0,,,,,,
sq9sr,37.3,13.7,,,6.0,2.0,15.0,5.0,12.0,22.0,1.0
sq9t3,37.5,13.4,,,9.0,1.0,,1.0,2.0,,
sq9tr,37.5,13.7,,,1.0,5.0,2.0,,,,1.0
sq9tx,37.6,13.7,,,2.0,1.0,1.0,,1.0,1.0,
sq9vu,37.6,13.9,,,1.0,2.0,,,,,
sq9vz,37.6,14.0,,,3.0,14.0,12.0,11.0,1.0,1.0,
sq9w5,37.6,13.5,,,3.0,,,,,,
sq9w6,37.7,13.5,,,8.0,10.0,,,,,
sq9wt,37.7,13.6,,,5.0,2.0,1.0,,,,
sq9x9,37.9,13.4,,,2.0,,,,,,
sq9xd,37.9,13.5,,,1.0,,,,1.0,,
sq9xh,37.8,13.6,,,1.0,,1.0,,,,
sq9y5,37.6,13.9,,,3.0,,,,,,
sq9yv,37.8,14.0,,,1.0,,,,,,
sq9yw,37.7,14.0,,,2.0,1.0,,,,1.0,
sq9z3,37.9,13.8,,,2.0,6.0,5.0,15.0,1.0,11.0,1.0
sq9zb,37.9,13.7,,,3.0,,,,,1.0,
sq9zk,37.9,13.9,,,16.0,6.0,8.0,2.0,,3.0,
sqbbh,38.0,12.5,,,1.0,2.0,13.0,1.0,,1.0,
sqbbj,38.0,12.5,,,2.0,1.0,1.0,2.0,4.0,,
sqc03,38.0,12.7,,,1.0,,,,,1.0,
sqc0f,38.1,12.8,,,2.0,,1.0,2.0,6.0,15.0,2.0
sqc0q,38.0,12.9,,,1.0,,,,,,
sqc11,38.2,12.7,,,5.0,4.0,16.0,42.0,9.0,4.0,1.0
sqc2h,38.0,13.2,,,30.0,10.0,28.0,15.0,6.0,2.0,
sqc2v,38.1,13.2,,,1.0,2.0,,,,,
sqc3r,38.2,13.3,,,3.0,,,1.0,2.0,3.0,
sqc82,38.0,13.4,,,2.0,,,,,,
sqc8h,38.0,13.6,,,3.0,,,,,1.0,
sqc8k,38.0,13.6,,,6.0,5.0,6.0,1.0,6.0,9.0,
sqc8s,38.1,13.6,,,2.0,2.0,52.0,57.0,6.0,2.0,
sqc90,38.2,13.4,,,1.0,,,,,,
sqcbp,38.0,14.0,,,4.0,,10.0,,,8.0,
sqcbr,38.0,14.0,,,7.0,,3.0,1.0,,3.0,1.0
sqck5,38.7,13.2,,,1.0,,,,1.0,,
sqd5r,37.2,14.4,,,7.0,2.0,,,,4.0,2.0
sqd7y,37.2,14.7,,,3.0,2.0,,,,,
sqd8g,36.7,14.9,,,1.0,,,,,,
sqd8x,36.7,15.1,,,3.0,1.0,,,,,
sqd98,36.8,14.8,,,2.0,1.0,,1.0,1.0,,
sqd9p,36.8,15.1,,,1.0,,,,,,
sqd9v,36.9,15.0,,,1.0,1.0,3.0,,83.0,18.0,
sqddx,37.0,15.1,,,2.0,,1.0,,1.0,,
sqde8,37.2,14.8,,,1.0,2.0,2.0,2.0,1.0,,
sqdeh,37.1,15.0,,,1.0,1.0,,,,,
sqdfu,37.1,15.3,,,2.0,,,,,,
sqdhz,37.4,14.4,,,31.0,1.0,,,,,
sqdjk,37.5,14.3,,,1.0,1.0,1.0,2.0,,,
sqdjv,37.6,14.3,,,23.0,13.0,1.0,1.0,,,
sqdk3,37.3,14.5,,,3.0,,,,,,
sqdkd,37.4,14.5,,,1.0,1.0,2.0,,17.0,2.0,
sqdm1,37.5,14.5,,,2.0,1.0,3.0,19.0,14.0,8.0,1.0
sqdmk,37.5,14.6,,,1.0,,1.0,1.0,,,
sqdmm,37.5,14.7,,,1.0,,,,,,
sqdqk,37.7,14.6,,,2.0,,,,,,
sqdqs,37.7,14.6,,,8.0,17.0,7.0,7.0,2.0,5.0,1.0
sqdqv,37.8,14.7,,,1.0,,,1.0,,,
sqdr3,37.9,14.5,,,2.0,,,,1.0,5.0,2.0
sqdrm,37.9,14.7,,,1.0,2.0,,,,,
sqdsg,37.4,14.9,,,3.0,1.0,,2.0,,,
sqdsw,37.4,15.1,,,1.0,,,,,,
sqdsy,37.4,15.1,,,2.0,,,,,,
sqdsz,37.4,15.1,,,1.0,,,,,,
sqdt2,37.5,14.8,,,3.0,,2.0,,1.0,,
sqdtj,37.5,15.0,,,1.0,1.0,1.0,,,1.0,
sqdw3,37.7,14.8,,,4.0,3.0,2.0,,3.0,6.0,1.0
sqdw5,37.6,14.9,,,1.0,2.0,1.0,,3.0,1.0,
sqdwj,37.6,15.0,,,3.0,5.0,3.0,2.0,,5.0,1.0
sqdwv,37.8,15.0,,,1.0,,,,,,
sqdwx,37.7,15.1,,,7.0,4.0,13.0,14.0,3.0,4.0,2.0
sqdy8,37.7,15.1,,,2.0,1.0,,,2.0,1.0,1.0
sqdz1,37.8,15.2,,,1.0,1.0,1.0,,,,
sqdze,37.9,15.3,,,7.0,,,,1.0,,
sqepz,37.9,15.8,,,10.0,,1.0,1.0,1.0,1.0,
sqerg,37.9,16.0,,,2.0,,242.0,241.0,181.0,213.0,41.0
sqf0j,38.0,14.3,,,16.0,22.0,10.0,8.0,15.0,78.0,21.0
sqf0n,38.0,14.3,,,1.0,,,,,1.0,1.0
sqf2k,38.0,14.6,,,2.0,3.0,,3.0,4.0,5.0,
sqf2m,38.0,14.7,,,3.0,1.0,1.0,1.0,,2.0,
sqf2r,38.0,14.7,,,6.0,3.0,,1.0,1.0,1.0,
