geohash,lat,long,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09
ez5rh,40.6,-6.5,,,3.0,5.0,4.0,14.0,18.0,21.0,4.0
ez5sc,40.2,-6.3,,,5.0,15.0,20.0,12.0,3.0,6.0,1.0
ez5sd,40.2,-6.2,,,1.0,,,,,,
ez5sq,40.1,-6.0,,,5.0,3.0,,,,,
ez5sw,40.2,-6.0,,,1.0,,1.0,,,,
ez5t7,40.3,-6.2,,,5.0,5.0,1.0,3.0,1.0,,
ez5t9,40.4,-6.3,,,2.0,1.0,2.0,4.0,,1.0,
ez5tc,40.4,-6.3,,,7.0,1.0,2.0,,,1.0,1.0
ez5uc,40.2,-5.9,,,2.0,,1.0,,2.0,,
ez5ud,40.2,-5.9,,,17.0,8.0,2.0,,1.0,,14.0
ez5um,40.1,-5.7,,,2.0,1.0,,2.0,1.0,,
ez5v5,40.3,-5.8,,,2.0,2.0,,2.0,1.0,,1.0
ez5vz,40.4,-5.6,,,1.0,,,1.0,,,
ez5wk,40.5,-6.1,,,1.0,,,,1.0,,2.0
ez5wn,40.5,-6.0,,,2.0,1.0,,,,,
ez5wv,40.6,-6.1,,,1.0,3.0,2.0,,,,
ez5x3,40.7,-6.3,,,1.0,,,,,,
ez5xc,40.8,-6.3,,,2.0,1.0,2.0,,1.0,2.0,2.0
ez5xj,40.6,-6.1,,,2.0,1.0,,,,,
ez5xz,40.8,-6.0,,,23.0,2.0,4.0,4.0,5.0,5.0,
ez5y1,40.5,-5.9,,,1.0,,,1.0,,1.0,
ez5y4,40.5,-5.9,,,1.0,,,,,,
ez5yn,40.5,-5.7,,,1.0,,,,,1.0,
ez5yq,40.5,-5.7,,,1.0,,2.0,,1.0,3.0,2.0
ez5yu,40.6,-5.8,,,2.0,2.0,1.0,,,2.0,1.0
ez5z9,40.7,-5.9,,,19.0,58.0,141.0,26.0,20.0,8.0,3.0
ez5zk,40.7,-5.8,,,1.0,,,,,,
ez5zm,40.7,-5.7,,,1.0,1.0,,,,,
ez5zx,40.7,-5.6,,,3.0,2.0,5.0,,,2.0,
ez5zz,40.8,-5.6,,,15.0,17.0,13.0,7.0,1.0,12.0,4.0
ez6nx,41.9,-8.1,,,1.0,,4.0,4.0,4.0,1.0,
ez6p2,42.1,-8.4,,,4.0,4.0,,,,,
ez6pd,42.1,-8.3,,,20.0,,45.0,35.0,2.0,,
ez6pt,42.1,-8.2,,,1.0,,,,,2.0,1.0
ez6qx,41.9,-7.8,,,6.0,2.0,,10.0,8.0,1.0,1.0
ez6rh,42.0,-7.9,,,1.0,,1.0,,,,1.0
ez6rm,42.1,-7.8,,,1.0,1.0,,3.0,6.0,15.0,1.0
ez6rp,42.0,-7.8,,,1.0,,,,13.0,7.0,1.0
ez6wn,41.9,-7.4,,,3.0,2.0,1.0,,,,
ez6x0,42.0,-7.7,,,2.0,1.0,,,1.0,1.0,1.0
ez6x5,42.0,-7.6,,,1.0,,1.0,,,,
ez6x6,42.1,-7.6,,,2.0,,2.0,,,,
ez6x8,42.1,-7.7,,,8.0,17.0,12.0,5.0,9.0,5.0,3.0
ez6yc,42.0,-7.3,,,8.0,1.0,,,,,
ez6z0,42.0,-7.4,,,3.0,,,,,,
ez6z3,42.1,-7.3,,,1.0,1.0,,,,,
ez6zh,42.0,-7.2,,,7.0,3.0,,,3.0,2.0,1.0
ez6zp,42.0,-7.1,,,1.0,,1.0,,,,
ez71z,41.1,-6.7,,,3.0,,2.0,3.0,1.0,3.0,
ez729,40.9,-6.6,,,1.0,,,,,,
ez72p,40.8,-6.4,,,2.0,,,,,,
ez72q,40.8,-6.4,,,2.0,3.0,6.0,,,,
ez731,41.0,-6.6,,,2.0,,,,,,
ez735,41.0,-6.5,,,3.0,5.0,3.0,,,,
ez736,41.0,-6.6,,,1.0,1.0,,1.0,,3.0,1.0
ez737,41.0,-6.5,,,2.0,1.0,1.0,,,,
ez73g,41.1,-6.5,,,1.0,1.0,,,2.0,,
ez73n,41.0,-6.4,,,1.0,,,,,,
ez73r,41.0,-6.4,,,1.0,,,,,,
ez76e,41.2,-6.5,,,1.0,,1.0,8.0,1.0,,1.0
ez76w,41.2,-6.4,,,1.0,,,,1.0,,
ez787,40.8,-6.2,,,1.0,,,,,,
ez78j,40.8,-6.1,,,2.0,2.0,1.0,14.0,2.0,6.0,1.0
ez78x,40.9,-6.0,,,1.0,,,,,,1.0
ez79v,41.1,-6.1,,,9.0,,1.0,,,,
ez79x,41.1,-6.0,,,5.0,,,,,,
ez7b5,40.8,-5.8,,,1.0,,,,,1.0,
ez7bg,40.9,-5.8,,,2.0,1.0,1.0,2.0,,1.0,
ez7bt,40.9,-5.7,,,1.0,,,,,,
ez7bw,40.9,-5.7,,,1.0,,,,1.0,1.0,
ez7c2,41.0,-6.0,,,2.0,1.0,2.0,,1.0,,
ez7cg,41.1,-5.8,,,2.0,1.0,3.0,3.0,,1.0,1.0
ez7d4,41.2,-6.2,,,1.0,2.0,,,,,
ez7d5,41.2,-6.2,,,12.0,42.0,,,,1.0,
ez7eh,41.3,-6.1,,,1.0,,,,,1.0,
ez7ep,41.3,-6.0,,,1.0,2.0,,,1.0,1.0,
ez7f3,41.2,-5.9,,,1.0,,,,,,
ez7fp,41.2,-5.6,,,16.0,24.0,34.0,5.0,12.0,1.0,18.0
ez7fy,41.3,-5.7,,,1.0,,,,1.0,,
ez7g2,41.4,-6.0,,,1.0,2.0,,1.0,,,9.0
ez7g4,41.3,-5.9,,,2.0,3.0,1.0,2.0,3.0,6.0,2.0
ez7gx,41.4,-5.6,,,1.0,1.0,,,3.0,2.0,2.0
ez7gy,41.5,-5.7,,,1.0,1.0,1.0,,,,
ez7mx,41.8,-6.4,,,1.0,1.0,,,,15.0,
ez7p4,42.0,-6.9,,,2.0,6.0,6.0,6.0,6.0,,
ez7p5,42.0,-6.9,,,4.0,7.0,1.0,,,1.0,
ez7pp,42.0,-6.7,,,4.0,,,,,,
ez7qf,42.0,-6.6,,,1.0,,,,,,
ez7qy,42.0,-6.4,,,2.0,6.0,1.0,1.0,2.0,,2.0
ez7r4,42.0,-6.6,,,3.0,2.0,,,1.0,,1.0
ez7r6,42.1,-6.6,,,1.0,1.0,,,5.0,2.0,2.0
ez7rq,42.1,-6.4,,,12.0,4.0,8.0,5.0,4.0,4.0,2.0
ez7rs,42.1,-6.5,,,3.0,1.0,1.0,3.0,1.0,2.0,
ez7sh,41.5,-6.1,,,1.0,2.0,1.0,2.0,,,1.0
ez7sm,41.6,-6.1,,,1.0,,,,,,
ez7ss,41.6,-6.1,,,3.0,1.0,,,,,
ez7su,41.6,-6.1,,,1.0,1.0,2.0,2.0,1.0,2.0,
ez7sz,41.6,-6.0,,,1.0,2.0,4.0,1.0,1.0,,3.0
ez7t7,41.7,-6.2,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0
ez7td,41.8,-6.2,,,1.0,1.0,,1.0,,2.0,
ez7ub,41.6,-6.0,,,2.0,2.0,3.0,2.0,1.0,2.0,
ez7ux,41.6,-5.6,,,2.0,2.0,,,,,
ez7vf,41.8,-5.9,,,1.0,,,,,,
ez7vt,41.8,-5.7,,,1.0,1.0,,,,,1.0
ez7xt,42.1,-6.1,,,69.0,19.0,,,,,
ez7xw,42.1,-6.0,,,2.0,,,1.0,,1.0,
ez7yc,42.0,-5.9,,,2.0,4.0,,4.0,5.0,10.0,1.0
ez7ye,41.9,-5.8,,,1.0,,,,,,
ez7yx,41.9,-5.6,,,2.0,1.0,1.0,,2.0,6.0,7.0
ez7z7,42.1,-5.8,,,1.0,5.0,8.0,1.0,1.0,1.0,
ez7z9,42.1,-5.9,,,1.0,1.0,,,,,1.0
ez7ze,42.1,-5.8,,,5.0,39.0,24.0,57.0,36.0,13.0,13.0
ez7zs,42.1,-5.8,,,7.0,1.0,,,,,
ez7zv,42.2,-5.7,,,1.0,,,,,2.0,1.0
ez7zx,42.1,-5.6,,,1.0,,1.0,2.0,1.0,,
ez99w,42.5,-8.9,,,1.0,1.0,6.0,,,,
ez9bf,42.3,-8.7,,,17.0,19.0,19.0,6.0,8.0,5.0,5.0
ez9bk,42.3,-8.6,,,2.0,1.0,,,,,
ez9bv,42.3,-8.5,,,4.0,1.0,1.0,1.0,,3.0,1.0
ez9bw,42.3,-8.5,,,1.0,,5.0,1.0,,,
ez9by,42.3,-8.5,,,1.0,,,1.0,,1.0,1.0
ez9cd,42.5,-8.7,,,3.0,,,1.0,,,
ez9cf,42.5,-8.7,,,2.0,2.0,4.0,6.0,4.0,1.0,2.0
ez9cr,42.4,-8.5,,,1.0,,,,,,1.0
ez9cs,42.5,-8.6,,,14.0,2.0,1.0,1.0,3.0,5.0,4.0
ez9cw,42.5,-8.5,,,2.0,7.0,3.0,1.0,,1.0,1.0
ez9df,42.7,-9.0,,,4.0,18.0,19.0,8.0,4.0,11.0,3.0
ez9dg,42.7,-9.0,,,73.0,85.0,128.0,27.0,44.0,410.0,33.0
ez9dw,42.6,-8.9,,,3.0,1.0,,1.0,,1.0,1.0
ez9e6,42.8,-9.0,,,3.0,1.0,,2.0,8.0,15.0,
ez9e7,42.8,-9.0,,,1.0,,,,,,
ez9eb,42.9,-9.1,,,3.0,7.0,18.0,20.0,19.0,9.0,7.0
ez9ec,42.9,-9.1,,,1.0,,,1.0,,1.0,
ez9er,42.8,-8.8,,,2.0,2.0,,9.0,1.0,,
ez9fs,42.6,-8.6,,,1.0,,,,,,
ez9g3,42.8,-8.7,,,4.0,8.0,6.0,8.0,37.0,5.0,5.0
ez9g9,42.8,-8.7,,,38.0,28.0,8.0,6.0,5.0,9.0,12.0
ez9gp,42.7,-8.5,,,1.0,1.0,,,,,
ez9gz,42.9,-8.5,,,2.0,,1.0,1.0,,,
ez9kz,43.0,-9.2,,,2.0,5.0,1.0,2.0,,,
ez9mx,43.2,-9.2,,,5.0,3.0,1.0,2.0,,1.0,
ez9s4,42.9,-9.0,,,39.0,22.0,6.0,12.0,6.0,,
ez9s9,43.0,-9.1,,,2.0,2.0,,3.0,,7.0,2.0
ez9sb,43.0,-9.1,,,1.0,,,,,1.0,
ez9se,43.0,-9.0,,,3.0,1.0,4.0,,,4.0,4.0
ez9sk,43.0,-8.9,,,13.0,1.0,3.0,4.0,4.0,4.0,1.0
ez9sm,43.0,-8.9,,,3.0,,,3.0,,2.0,
ez9sn,42.9,-8.9,,,1.0,1.0,2.0,,1.0,1.0,2.0
ez9sp,42.9,-8.8,,,40.0,70.0,67.0,2.0,9.0,9.0,2.0
ez9t4,43.1,-9.0,,,9.0,11.0,4.0,1.0,8.0,6.0,1.0
ez9tm,43.1,-8.9,,,1.0,,2.0,,,6.0,2.0
ez9ty,43.2,-8.9,,,10.0,8.0,3.0,,8.0,9.0,
ez9ub,43.0,-8.8,,,1.0,8.0,3.0,1.0,,,
ez9uf,43.0,-8.7,,,1.0,1.0,3.0,7.0,,2.0,3.0
ez9up,42.9,-8.5,,,1.0,,,,,5.0,6.0
ez9uq,43.0,-8.5,,,1.0,,,2.0,,,
ez9uw,43.0,-8.5,,,2.0,3.0,4.0,3.0,2.0,1.0,1.0
ez9ux,43.0,-8.5,,,2.0,,1.0,1.0,1.0,2.0,1.0
ez9v2,43.1,-8.8,,,2.0,7.0,8.0,14.0,12.0,13.0,8.0
ez9v8,43.2,-8.8,,,6.0,,3.0,,1.0,3.0,1.0
ez9vc,43.2,-8.7,,,1.0,8.0,1.0,,2.0,1.0,1.0
ez9vv,43.2,-8.5,,,1.0,,1.0,1.0,1.0,,
ez9vw,43.2,-8.5,,,5.0,2.0,1.0,20.0,8.0,6.0,1.0
ez9y0,43.3,-8.8,,,6.0,1.0,3.0,1.0,1.0,1.0,3.0
ez9yk,43.3,-8.6,,,3.0,6.0,9.0,5.0,,,1.0
ez9yw,43.4,-8.5,,,3.0,,,1.0,,,
ezd0h,42.2,-8.2,,,1.0,,,,,,
ezd1d,42.5,-8.3,,,5.0,3.0,,,1.0,1.0,
ezd1h,42.4,-8.2,,,3.0,,1.0,2.0,,,
ezd1m,42.4,-8.2,,,1.0,1.0,,,,,
ezd1z,42.5,-8.1,,,2.0,1.0,,1.0,1.0,,1.0
ezd22,42.3,-8.1,,,4.0,3.0,4.0,2.0,2.0,2.0,
ezd23,42.3,-8.0,,,2.0,,,,5.0,4.0,
ezd28,42.3,-8.1,,,2.0,1.0,,2.0,1.0,,1.0
ezd2g,42.3,-7.9,,,1.0,,1.0,,1.0,,
ezd2w,42.3,-7.8,,,3.0,7.0,8.0,2.0,,3.0,1.0
ezd3f,42.5,-8.0,,,9.0,,,5.0,3.0,18.0,12.0
ezd3n,42.4,-7.8,,,3.0,1.0,1.0,2.0,1.0,4.0,4.0
ezd3r,42.4,-7.8,,,1.0,,,2.0,,2.0,2.0
ezd3t,42.5,-7.8,,,1.0,,1.0,,1.0,1.0,
ezd4f,42.7,-8.3,,,1.0,5.0,1.0,1.0,2.0,2.0,2.0
ezd4k,42.6,-8.2,,,4.0,2.0,4.0,2.0,2.0,3.0,6.0
ezd4m,42.6,-8.2,,,1.0,2.0,1.0,,1.0,,
ezd53,42.8,-8.4,,,32.0,21.0,2.0,2.0,1.0,2.0,2.0
ezd54,42.7,-8.3,,,1.0,3.0,1.0,,,1.0,
ezd5e,42.8,-8.3,,,3.0,2.0,4.0,2.0,2.0,,2.0
ezd5m,42.8,-8.2,,,1.0,,,,,3.0,
ezd5s,42.8,-8.2,,,7.0,14.0,14.0,13.0,12.0,16.0,9.0
ezd64,42.6,-8.0,,,2.0,,,,,,
ezd65,42.6,-7.9,,,1.0,3.0,5.0,3.0,15.0,2.0,
ezd67,42.6,-7.9,,,1.0,,,,,,
ezd7n,42.7,-7.8,,,12.0,3.0,3.0,3.0,8.0,1.0,
ezd7x,42.8,-7.8,,,1.0,,1.0,,2.0,1.0,1.0
ezd80,42.2,-7.7,,,3.0,,3.0,,,1.0,
ezd8f,42.3,-7.6,,,1.0,,,2.0,6.0,23.0,2.0
ezd8t,42.3,-7.5,,,2.0,8.0,5.0,5.0,6.0,4.0,5.0
ezd8u,42.3,-7.5,,,1.0,,,,1.0,1.0,
ezd8y,42.3,-7.4,,,3.0,2.0,2.0,2.0,,,
ezd94,42.4,-7.6,,,1.0,,,1.0,,1.0,1.0
ezd95,42.4,-7.6,,,9.0,2.0,,1.0,1.0,1.0,
ezd99,42.5,-7.7,,,1.0,,,,1.0,,
ezd9m,42.4,-7.5,,,2.0,1.0,4.0,1.0,5.0,8.0,1.0
ezd9z,42.5,-7.4,,,3.0,8.0,,5.0,6.0,3.0,2.0
ezdb7,42.3,-7.2,,,2.0,3.0,2.0,3.0,,,
ezdb9,42.3,-7.3,,,1.0,,5.0,3.0,1.0,,
ezdbk,42.3,-7.2,,,3.0,,4.0,1.0,,,1.0
ezdbq,42.3,-7.1,,,2.0,,,2.0,,,
ezdbs,42.3,-7.2,,,1.0,,5.0,1.0,9.0,4.0,
ezdbt,42.3,-7.1,,,2.0,3.0,3.0,6.0,1.0,,1.0
ezdbu,42.3,-7.2,,,1.0,,,,,,1.0
ezdc0,42.4,-7.4,,,1.0,1.0,1.0,,6.0,17.0,13.0
ezdce,42.5,-7.2,,,2.0,4.0,4.0,1.0,2.0,44.0,
ezdcg,42.5,-7.2,,,2.0,8.0,13.0,3.0,1.0,1.0,4.0
ezdd2,42.6,-7.7,,,3.0,8.0,4.0,10.0,6.0,3.0,1.0
ezdd9,42.6,-7.7,,,8.0,4.0,,,,,
ezdde,42.6,-7.6,,,1.0,,,,,,
ezddk,42.6,-7.5,,,2.0,1.0,2.0,4.0,1.0,6.0,
ezddm,42.6,-7.5,,,1.0,,2.0,1.0,,,
ezddn,42.6,-7.4,,,1.0,,,,6.0,20.0,
ezddq,42.6,-7.4,,,1.0,,,1.0,,,
ezdeb,42.9,-7.7,,,1.0,1.0,5.0,,1.0,,1.0
ezdef,42.9,-7.6,,,2.0,,2.0,,,2.0,1.0
ezdeg,42.9,-7.6,,,1.0,2.0,,,,1.0,2.0
ezdeh,42.7,-7.5,,,1.0,,,,,,
ezdet,42.8,-7.5,,,1.0,20.0,14.0,16.0,4.0,8.0,11.0
ezdeu,42.9,-7.5,,,1.0,6.0,1.0,,,1.0,
ezdey,42.9,-7.4,,,2.0,,1.0,,1.0,,
ezdft,42.6,-7.1,,,1.0,1.0,4.0,,,3.0,
ezdg0,42.7,-7.4,,,1.0,,,,,,
ezdg4,42.7,-7.3,,,5.0,2.0,6.0,4.0,19.0,5.0,5.0
ezdg8,42.8,-7.4,,,1.0,,,,5.0,17.0,
ezdgb,42.9,-7.4,,,2.0,,,,,,
ezdgc,42.9,-7.3,,,3.0,,,,,,
ezdgn,42.7,-7.1,,,3.0,2.0,1.0,2.0,1.0,,2.0
ezdgu,42.9,-7.2,,,1.0,,,,,,
ezdgz,42.9,-7.1,,,7.0,,,,,,
ezdhz,43.0,-8.1,,,2.0,,,,1.0,,
ezdj8,43.2,-8.4,,,5.0,20.0,20.0,16.0,19.0,30.0,5.0
ezdjf,43.2,-8.3,,,4.0,1.0,2.0,,4.0,1.0,
ezdjm,43.1,-8.2,,,1.0,,,,2.0,,
ezdjq,43.1,-8.2,,,1.0,1.0,3.0,,2.0,,
ezdjr,43.1,-8.1,,,1.0,,,,,,
ezdk0,42.9,-8.1,,,1.0,,,,2.0,,2.0
ezdkd,43.0,-8.0,,,2.0,1.0,1.0,10.0,16.0,52.0,5.0
ezdkh,42.9,-7.9,,,3.0,,1.0,,,2.0,
ezdkt,43.0,-7.8,,,3.0,1.0,,,,1.0,
ezdm9,43.2,-8.0,,,1.0,,,,,,2.0
ezdme,43.2,-7.9,,,1.0,,5.0,,,,
ezdmv,43.2,-7.8,,,2.0,1.0,1.0,,,4.0,2.0
ezdmy,43.2,-7.8,,,1.0,1.0,,,4.0,,25.0
ezdnf,43.4,-8.3,,,7.0,2.0,1.0,2.0,13.0,1.0,
ezdnm,43.3,-8.2,,,1.0,1.0,1.0,,1.0,1.0,
ezdp5,43.4,-8.3,,,10.0,20.0,10.0,7.0,13.0,4.0,
ezdp6,43.5,-8.3,,,3.0,,1.0,1.0,,2.0,
ezdpu,43.6,-8.2,,,1.0,,2.0,5.0,1.0,,1.0
ezdq9,43.4,-8.0,,,1.0,18.0,15.0,13.0,,,
ezdqq,43.3,-7.8,,,2.0,1.0,1.0,,3.0,2.0,4.0
ezdr1,43.4,-8.0,,,2.0,148.0,108.0,2.0,1.0,2.0,
ezdr9,43.5,-8.0,,,2.0,10.0,7.0,18.0,23.0,20.0,33.0
ezdrk,43.5,-7.9,,,5.0,5.0,7.0,,4.0,6.0,7.0
ezdrm,43.5,-7.8,,,1.0,,1.0,1.0,,8.0,3.0
ezdrw,43.5,-7.8,,,3.0,,,4.0,,,
ezds0,42.9,-7.7,,,2.0,,,1.0,,,
ezdsh,42.9,-7.5,,,3.0,1.0,4.0,1.0,,1.0,1.0
ezdsk,43.0,-7.5,,,2.0,4.0,4.0,11.0,1.0,1.0,2.0
ezdsn,42.9,-7.4,,,1.0,,,1.0,14.0,5.0,4.0
ezdtc,43.2,-7.7,,,1.0,,3.0,1.0,1.0,,
ezdtw,43.2,-7.4,,,4.0,2.0,4.0,2.0,,2.0,
ezdu3,43.0,-7.3,,,2.0,,1.0,2.0,4.0,2.0,1.0
ezdu9,43.0,-7.3,,,4.0,2.0,,1.0,1.0,1.0,
ezdub,43.0,-7.4,,,5.0,44.0,3.0,5.0,4.0,14.0,6.0
ezduv,43.0,-7.1,,,1.0,1.0,,,,,
ezdv3,43.1,-7.3,,,1.0,3.0,,,1.0,,1.0
ezdvb,43.2,-7.4,,,2.0,1.0,,,,,
ezdvu,43.2,-7.2,,,1.0,4.0,1.0,,,,
ezdvz,43.2,-7.1,,,2.0,1.0,4.0,,3.0,5.0,2.0
ezdw1,43.3,-7.7,,,2.0,1.0,,,,,1.0
ezdw5,43.3,-7.6,,,4.0,6.0,1.0,7.0,23.0,11.0,3.0
ezdwc,43.4,-7.7,,,1.0,,,,,,
ezdww,43.4,-7.4,,,1.0,,,,,,
ezdx0,43.4,-7.7,,,5.0,1.0,1.0,4.0,4.0,4.0,5.0
ezdx2,43.5,-7.7,,,1.0,1.0,,10.0,,,
ezdx3,43.5,-7.7,,,9.0,2.0,,4.0,4.0,2.0,
ezdxz,43.6,-7.4,,,1.0,1.0,,,2.0,,
ezdy5,43.3,-7.2,,,8.0,11.0,8.0,8.0,10.0,24.0,10.0
ezdyx,43.4,-7.1,,,12.0,5.0,7.0,10.0,8.0,6.0,
ezdyy,43.4,-7.1,,,3.0,1.0,2.0,3.0,5.0,1.0,
ezdzc,43.6,-7.3,,,3.0,23.0,1.0,15.0,30.0,21.0,5.0
ezdzn,43.4,-7.1,,,1.0,,,,,,
ezdzp,43.4,-7.1,,,1.0,2.0,3.0,2.0,,4.0,
eze01,42.2,-7.0,,,1.0,,,1.0,,1.0,
eze14,42.4,-6.9,,,2.0,,,,,,
eze1p,42.4,-6.7,,,6.0,13.0,27.0,7.0,5.0,5.0,1.0
eze43,42.6,-7.0,,,2.0,2.0,3.0,2.0,,3.0,
eze47,42.6,-6.9,,,1.0,1.0,,,,,
eze4b,42.7,-7.0,,,3.0,,2.0,1.0,1.0,17.0,3.0
eze4g,42.7,-6.9,,,1.0,,,,,,
eze4h,42.6,-6.8,,,1.0,2.0,,,,,
eze4w,42.6,-6.7,,,3.0,,1.0,1.0,,1.0,
eze5n,42.7,-6.7,,,15.0,1.0,13.0,6.0,11.0,13.0,10.0
eze68,42.6,-6.7,,,3.0,,,2.0,,,
eze6f,42.7,-6.6,,,2.0,,2.0,1.0,,1.0,
eze6j,42.6,-6.4,,,5.0,25.0,91.0,4.0,3.0,2.0,1.0
eze6k,42.6,-6.5,,,7.0,,,,,,
eze6p,42.6,-6.4,,,1.0,,,,,,
eze72,42.8,-6.7,,,2.0,,,,,,
eze75,42.7,-6.5,,,2.0,,1.0,,,,
eze7v,42.9,-6.4,,,6.0,12.0,18.0,,,7.0,12.0
eze81,42.2,-6.3,,,1.0,,1.0,,1.0,,
eze8d,42.3,-6.2,,,2.0,15.0,16.0,2.0,,1.0,1.0
eze8w,42.3,-6.0,,,1.0,,,,,,
eze9k,42.4,-6.1,,,1.0,,,,,,
eze9q,42.4,-6.0,,,3.0,12.0,15.0,21.0,10.0,24.0,15.0
ezeb3,42.3,-5.9,,,3.0,1.0,1.0,2.0,3.0,,1.0
ezeb4,42.2,-5.9,,,2.0,1.0,3.0,1.0,2.0,2.0,1.0
ezeb6,42.3,-5.9,,,4.0,,1.0,1.0,,,
ezeby,42.3,-5.7,,,5.0,15.0,17.0,12.0,12.0,13.0,18.0
ezec3,42.4,-5.9,,,5.0,4.0,1.0,1.0,6.0,5.0,5.0
ezecn,42.4,-5.7,,,4.0,,,2.0,,,1.0
ezed0,42.6,-6.3,,,1.0,,1.0,,,,
ezed3,42.6,-6.3,,,3.0,2.0,,2.0,1.0,,
ezed5,42.6,-6.2,,,1.0,,,,,1.0,
ezedf,42.7,-6.2,,,2.0,,1.0,,1.0,,
ezedj,42.6,-6.1,,,6.0,1.0,,,,,
ezedm,42.6,-6.1,,,3.0,,,,,1.0,
ezeep,42.7,-6.0,,,1.0,5.0,3.0,2.0,1.0,,1.0
ezees,42.8,-6.1,,,1.0,4.0,5.0,5.0,3.0,2.0,3.0
ezeet,42.8,-6.1,,,5.0,1.0,1.0,,,,
ezef4,42.6,-5.9,,,1.0,1.0,1.0,,,,
ezef5,42.6,-5.8,,,5.0,1.0,1.0,,1.0,,3.0
ezefg,42.7,-5.8,,,4.0,,3.0,2.0,,2.0,
ezeg2,42.8,-6.0,,,4.0,13.0,5.0,6.0,2.0,6.0,5.0
ezeg5,42.7,-5.8,,,4.0,,,,,,
ezeg7,42.8,-5.8,,,1.0,1.0,1.0,1.0,,,
ezegh,42.7,-5.8,,,1.0,,,,,,
ezegp,42.7,-5.6,,,2.0,,2.0,1.0,1.0,2.0,2.0
ezegx,42.8,-5.6,,,4.0,3.0,2.0,1.0,,,
ezeh5,42.9,-6.9,,,1.0,1.0,,,,,
ezehc,43.0,-7.0,,,1.0,1.0,,,,,
ezehn,42.9,-6.7,,,1.0,,1.0,1.0,,1.0,
ezehu,43.0,-6.8,,,1.0,3.0,,,,,
ezehw,43.0,-6.7,,,2.0,,2.0,,1.0,,1.0
ezej5,43.1,-6.9,,,1.0,,,,,1.0,
ezejd,43.2,-6.9,,,2.0,,,1.0,,,
ezejh,43.1,-6.8,,,1.0,,,,,,1.0
ezejm,43.1,-6.8,,,4.0,,4.0,4.0,1.0,2.0,
ezejv,43.2,-6.8,,,4.0,1.0,2.0,4.0,3.0,,2.0
ezekc,43.0,-6.6,,,2.0,,,1.0,,1.0,1.0
ezem1,43.1,-6.6,,,1.0,,,,2.0,3.0,24.0
ezemk,43.1,-6.5,,,7.0,14.0,6.0,,,,
ezen0,43.3,-7.0,,,5.0,1.0,,1.0,3.0,4.0,
ezen3,43.3,-7.0,,,1.0,,,,,,
ezen4,43.3,-6.9,,,4.0,1.0,1.0,3.0,,1.0,
ezen7,43.3,-6.9,,,1.0,,2.0,2.0,4.0,5.0,1.0
ezent,43.4,-6.8,,,1.0,1.0,,,,,
ezep9,43.5,-7.0,,,2.0,,,,1.0,,
ezepj,43.4,-6.8,,,1.0,,,,,,
ezepn,43.4,-6.7,,,1.0,,,,,,
ezepq,43.5,-6.7,,,1.0,,,,,,1.0
ezeq4,43.3,-6.6,,,1.0,,2.0,,1.0,2.0,1.0
ezeq7,43.3,-6.5,,,1.0,1.0,,,2.0,,
ezeqd,43.4,-6.6,,,1.0,,,,,,
ezeqm,43.3,-6.4,,,2.0,1.0,,2.0,,,
ezeqr,43.3,-6.4,,,1.0,,,1.0,,,
ezequ,43.4,-6.5,,,2.0,,1.0,,,,
ezer5,43.4,-6.5,,,1.0,,,,,,
ezerd,43.5,-6.6,,,1.0,2.0,2.0,1.0,12.0,19.0,7.0
ezern,43.4,-6.4,,,23.0,4.0,,,,,
ezesz,43.0,-6.0,,,4.0,1.0,1.0,1.0,,4.0,11.0
ezet0,43.1,-6.3,,,6.0,4.0,9.0,15.0,5.0,1.0,1.0
ezet5,43.1,-6.2,,,9.0,9.0,,,,,
ezete,43.2,-6.2,,,1.0,2.0,,,,2.0,
ezets,43.2,-6.1,,,2.0,,2.0,,3.0,,1.0
ezeug,43.0,-5.8,,,1.0,,,,1.0,,
ezeus,43.0,-5.8,,,1.0,1.0,2.0,,,,
ezeut,43.0,-5.7,,,1.0,,,,4.0,1.0,
ezevm,43.1,-5.7,,,6.0,3.0,9.0,5.0,3.0,8.0,2.0
ezewb,43.4,-6.3,,,1.0,,,1.0,,,
ezewm,43.3,-6.1,,,9.0,6.0,3.0,4.0,6.0,7.0,
ezewn,43.3,-6.0,,,4.0,7.0,3.0,2.0,,6.0,9.0
ezex1,43.4,-6.3,,,7.0,12.0,7.0,3.0,,,2.0
ezex4,43.4,-6.2,,,1.0,,,,,,
ezex7,43.5,-6.2,,,2.0,,,,,,
ezex9,43.5,-6.3,,,3.0,,2.0,1.0,1.0,23.0,196.0
ezexc,43.6,-6.3,,,1.0,1.0,3.0,2.0,5.0,3.0,2.0
ezexd,43.5,-6.2,,,2.0,,,3.0,1.0,,
ezeyc,43.4,-5.9,,,2.0,10.0,6.0,1.0,1.0,4.0,3.0
ezeyk,43.3,-5.8,,,3.0,,6.0,,2.0,2.0,
ezeyv,43.4,-5.7,,,2.0,4.0,9.0,8.0,8.0,6.0,3.0
ezeyw,43.4,-5.7,,,1.0,10.0,3.0,4.0,4.0,1.0,1.0
ezezk,43.5,-5.8,,,1.0,,,2.0,,,1.0
ezf8b,43.7,-7.7,,,2.0,1.0,,,,,
