datetime,iso,local_languages,info_tweets,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-05-08,BLZ,en,166,124,15,1,14,13,1,10,88297,11209,62712,87390,11209,60985,2,92,2,70,0.004,5.495,5.410,4.399,-0.049,-0.049,-0.041,0.022,0.077,0.113,0.114,,18.000,0.000,2.000,0.000
2020-05-09,BLZ,en,155,124,11,8,18,10,7,14,92484,57096,46439,81275,56643,43124,0,83,0,72,0.031,5.540,5.452,4.340,-0.043,-0.034,-0.051,-0.044,0.084,0.382,0.411,,18.000,0.000,2.000,0.000
2020-05-10,BLZ,en,125,96,5,2,14,5,2,12,45064,140,61755,45064,140,60720,1,46,0,78,0.044,5.636,5.477,4.329,,-0.001,-0.030,0.022,0.073,0.003,0.003,,18.000,0.000,2.000,0.000
2020-05-11,BLZ,en,178,139,10,7,14,9,7,11,38228,67847,95508,37599,67847,71543,0,64,0,114,-0.026,5.353,5.385,4.320,-0.041,0.018,-0.049,0.007,0.083,0.640,0.643,,18.000,0.000,2.000,0.000
2020-05-12,BLZ,en,184,141,12,5,17,10,5,7,1490122,49346,28923,81395,49346,21340,1,104,0,79,0.011,5.557,5.529,4.320,-0.015,0.009,-0.028,0.031,0.065,0.032,0.377,,18.000,0.000,2.000,0.000
2020-05-13,BLZ,en,185,141,14,3,20,13,3,12,41892,22469,49043,41646,22469,30881,0,111,1,73,-0.034,5.415,5.418,4.207,-0.064,-0.036,-0.051,-0.018,0.078,0.349,0.350,,18.000,0.000,2.000,0.000
2020-05-14,BLZ,en,157,124,9,2,18,8,2,14,49069,13211,58926,48199,13211,45328,0,76,1,80,0.014,5.753,5.559,4.262,-0.036,-0.049,-0.038,0.025,0.066,0.212,0.215,,18.000,0.000,2.000,0.000
2020-05-15,BLZ,en,117,86,7,1,13,6,1,10,26622,11196,27999,26477,11196,26746,0,43,1,73,0.175,5.643,5.527,4.187,,,-0.036,0.017,0.070,0.296,0.297,,18.000,0.000,2.000,0.000
2020-05-16,BLZ,en,135,100,10,4,14,8,4,11,46043,5114,55700,25766,5114,50964,1,44,0,90,-0.027,5.433,5.427,4.310,-0.041,-0.047,-0.029,0.005,0.071,0.100,0.166,,18.000,0.000,2.000,0.000
2020-05-17,BLZ,en,118,89,5,6,8,4,5,3,1728,44140,7505,1562,44083,3989,1,43,0,74,-0.107,5.316,5.234,4.282,-0.017,0.001,-0.042,0.016,0.074,0.962,0.966,,18.000,0.000,2.000,0.000
2020-05-18,BLZ,en,169,132,10,4,13,7,3,10,58629,6842,19666,47527,6277,17373,0,61,1,107,0.061,5.499,5.448,4.230,-0.121,-0.090,-0.042,0.003,0.075,0.105,0.117,,18.000,0.000,2.000,0.000
2020-05-19,BLZ,en,193,164,16,2,21,15,2,19,40376,164,59158,38987,164,55943,1,86,0,106,0.003,5.374,5.388,4.231,-0.073,-0.071,-0.043,-0.011,0.076,0.004,0.004,,18.000,0.000,2.000,0.000
2020-05-20,BLZ,en,167,140,18,2,13,18,2,11,64629,20864,33807,64629,20864,29509,0,50,2,115,-0.080,5.388,5.370,4.264,-0.067,-0.030,-0.043,-0.020,0.073,0.244,0.244,,18.000,0.000,2.000,0.000
2020-05-21,BLZ,en,210,178,23,3,24,21,3,20,95633,11803,73065,83265,11803,70475,0,118,0,92,-0.033,5.538,5.484,4.264,-0.048,-0.008,-0.039,0.010,0.073,0.110,0.124,,18.000,0.000,2.000,0.000
2020-05-22,BLZ,en,175,138,13,5,21,11,5,12,66247,34462,93492,55442,34462,71714,0,81,0,94,-0.103,5.367,5.312,4.242,-0.021,-0.013,-0.032,0.023,0.069,0.342,0.383,,18.000,0.000,2.000,0.000
2020-05-23,BLZ,en,227,189,20,10,14,16,10,9,127671,30871,81824,112967,30871,69092,1,89,0,137,-0.073,5.459,5.344,4.241,-0.045,-0.030,-0.042,-0.006,0.077,0.195,0.215,,18.000,0.000,2.000,0.000
2020-05-24,BLZ,en,171,135,11,8,11,7,6,9,68204,23320,55816,36455,21978,50865,0,89,0,82,0.075,5.730,5.567,4.275,-0.049,-0.027,-0.044,0.005,0.073,0.255,0.376,,18.000,0.000,2.000,0.000
2020-05-25,BLZ,en,155,123,6,2,15,5,2,11,15527,11947,23048,14434,11947,21425,2,103,0,50,-0.049,5.572,5.437,4.281,-0.042,-0.026,-0.048,-0.038,0.078,0.435,0.453,,18.000,0.000,2.000,0.000
2020-05-26,BLZ,en,139,105,9,3,16,8,2,10,47292,2955,22138,47229,2122,18673,2,72,0,65,-0.041,5.500,5.470,4.192,-0.002,-0.016,-0.043,0.033,0.074,0.059,0.043,,18.000,0.000,2.000,0.000
2020-05-27,BLZ,en,153,112,8,1,12,7,1,12,24804,5464,34011,24529,5464,34011,1,49,0,103,0.052,5.477,5.401,4.183,-0.034,-0.016,-0.049,-0.024,0.079,0.181,0.182,,18.000,0.000,2.000,0.000
2020-05-28,BLZ,en,157,123,7,5,17,5,5,15,30152,43508,26008,7378,43508,24177,1,70,1,85,-0.014,5.441,5.312,4.275,-0.050,-0.051,-0.046,-0.008,0.079,0.591,0.855,,18.000,0.000,2.000,0.000
2020-05-29,BLZ,en,138,111,19,2,9,18,2,8,44376,22334,45344,43018,22334,45199,1,52,2,83,-0.113,5.323,5.466,4.277,-0.045,0.049,-0.042,0.026,0.075,0.335,0.342,,18.000,0.000,2.000,0.000
2020-05-30,BLZ,en,183,146,6,5,10,3,4,5,2516,65564,16532,618,44656,13921,1,108,0,74,-0.062,5.353,5.392,4.295,-0.061,0.049,-0.046,0.006,0.078,0.963,0.986,,18.000,0.000,2.000,0.000
2020-05-31,BLZ,en,162,133,3,0,6,3,0,4,12954,0,17937,12954,0,15643,0,84,0,78,-0.261,5.291,5.343,4.236,-0.058,-0.035,-0.047,-0.006,0.079,0.000,0.000,,18.000,0.000,2.000,0.000
2020-06-01,BLZ,en,147,120,5,0,9,4,0,6,18038,0,18137,16862,0,14468,1,53,0,93,-0.075,5.242,5.329,4.346,-0.048,-0.046,-0.044,-0.019,0.075,0.000,0.000,,18.000,0.000,2.000,0.000
2020-06-02,BLZ,en,176,152,6,2,10,5,2,9,4557,452,10919,2324,452,10460,0,48,1,127,-0.144,5.324,5.336,4.268,-0.027,-0.038,-0.039,0.009,0.073,0.090,0.163,,18.000,0.000,2.000,0.000
2020-06-03,BLZ,en,162,113,10,5,7,7,5,6,7449,340,14747,3573,340,11520,0,98,2,62,-0.140,5.328,5.309,4.290,-0.022,-0.030,-0.045,0.004,0.074,0.044,0.087,,18.000,0.000,2.000,0.000
2020-06-04,BLZ,en,140,101,5,2,18,3,2,11,24897,602,58644,2088,602,44581,0,66,1,73,-0.124,5.564,5.432,4.357,-0.004,0.002,-0.028,0.017,0.067,0.024,0.224,,18.000,0.000,2.000,0.000
2020-06-05,BLZ,en,153,112,9,2,25,6,2,22,58043,1191,15827,27569,1191,14912,0,66,0,87,-0.035,5.726,5.622,4.280,-0.039,-0.041,-0.023,0.007,0.065,0.020,0.041,,18.000,0.000,2.000,0.000
2020-06-06,BLZ,en,114,80,4,1,6,2,1,3,3260,2236,7510,1236,2236,4101,0,42,0,72,-0.004,5.457,5.397,4.244,-0.051,-0.041,-0.042,0.013,0.070,0.407,0.644,,18.000,0.000,2.000,0.000
2020-06-07,BLZ,en,111,85,6,2,6,4,2,3,23645,2299,978,12811,2299,591,0,44,0,67,-0.109,5.531,5.398,4.311,,,-0.048,0.014,0.078,0.089,0.152,,18.000,0.000,2.000,0.000
2020-06-08,BLZ,en,99,65,4,1,6,3,0,5,3682,64,4630,2845,0,3952,2,23,0,74,-0.021,5.349,5.280,4.236,0.041,0.003,-0.036,0.033,0.072,0.017,0.000,,18.000,0.000,2.000,0.000
2020-06-09,BLZ,en,140,105,13,2,19,11,2,14,24394,352,38858,10367,352,33511,1,62,0,77,-0.047,5.411,5.398,4.335,-0.047,-0.024,-0.036,-0.006,0.066,0.014,0.033,,19.000,1.000,2.000,0.000
2020-06-10,BLZ,en,141,117,5,4,16,4,3,11,15430,6143,34053,2786,6078,10424,4,72,1,64,-0.118,5.433,5.385,4.348,-0.070,-0.052,-0.036,-0.008,0.065,0.285,0.686,,20.000,1.000,2.000,0.000
2020-06-11,BLZ,en,85,59,4,0,5,2,0,4,37332,0,9653,21638,0,8814,2,35,0,48,0.017,5.495,5.338,4.233,-0.040,-0.001,-0.037,0.033,0.069,0.000,0.000,,20.000,0.000,2.000,0.000
2020-06-12,BLZ,en,101,78,5,3,4,3,2,1,13010,7341,6926,531,5951,153,4,35,1,61,0.085,5.480,5.436,4.228,-0.041,-0.045,-0.040,0.005,0.069,0.361,0.918,,20.000,0.000,2.000,0.000
2020-06-13,BLZ,en,107,75,3,3,11,3,3,7,4303,5661,14904,4303,5661,11643,0,38,0,69,0.064,5.721,5.558,4.389,-0.068,-0.032,-0.034,0.006,0.059,0.568,0.568,,20.000,0.000,2.000,0.000
2020-06-14,BLZ,en,142,103,5,0,15,2,0,8,25863,0,15827,2791,0,8630,0,63,0,79,-0.141,5.409,5.351,4.385,-0.081,,-0.046,-0.011,0.074,0.000,0.000,,20.000,0.000,2.000,0.000
2020-06-15,BLZ,en,125,95,2,1,15,2,1,14,1532,181,20243,1532,181,20204,0,56,0,69,0.012,5.505,5.404,4.259,-0.055,-0.033,-0.043,-0.016,0.075,0.106,0.106,,21.000,1.000,2.000,0.000
2020-06-16,BLZ,en,121,88,1,1,39,1,1,34,362,1280,51379,362,1280,47494,2,43,1,75,0.037,5.685,5.591,4.067,-0.010,-0.060,-0.038,0.007,0.064,0.780,0.780,,21.000,0.000,2.000,0.000
2020-06-17,BLZ,en,121,87,3,2,14,1,2,10,13139,5690,28821,2692,5690,12149,2,65,0,54,-0.015,5.394,5.340,4.285,-0.007,0.016,-0.042,-0.006,0.072,0.302,0.679,,21.000,0.000,2.000,0.000
2020-06-18,BLZ,en,113,76,22,2,8,17,2,3,44153,444,4492,21051,444,1473,1,41,0,71,0.045,5.520,5.408,4.120,-0.076,-0.043,-0.048,-0.019,0.077,0.010,0.021,,22.000,1.000,2.000,0.000
2020-06-19,BLZ,en,109,78,19,1,7,16,0,6,53037,3609,16926,48435,0,16886,1,45,0,63,-0.037,5.809,5.661,4.205,,0.003,-0.044,0.018,0.074,0.064,0.000,,22.000,0.000,2.000,0.000
2020-06-20,BLZ,en,93,61,6,3,7,3,2,5,27435,12190,6300,6585,6130,4981,2,44,0,47,-0.157,5.716,5.593,4.114,-0.041,-0.030,-0.040,-0.013,0.065,0.308,0.482,,22.000,0.000,2.000,0.000
2020-06-21,BLZ,en,98,74,2,3,9,1,1,6,10455,25841,62285,246,12668,47970,1,33,0,64,0.011,5.441,5.513,4.332,,,-0.044,0.011,0.076,0.712,0.981,,22.000,0.000,2.000,0.000
2020-06-22,BLZ,en,121,100,2,0,11,2,0,8,179,0,26520,179,0,16860,2,41,2,76,-0.041,5.527,5.458,4.239,-0.055,-0.024,-0.050,-0.016,0.080,0.000,0.000,,22.000,0.000,2.000,0.000
2020-06-23,BLZ,en,125,92,3,4,12,2,1,5,15014,18679,30366,14081,452,2918,0,61,1,63,-0.029,5.587,5.423,4.303,-0.067,-0.060,-0.050,-0.011,0.069,0.554,0.031,,23.000,1.000,2.000,0.000
2020-06-24,BLZ,en,115,98,12,4,11,12,4,9,10812,2684,16671,10812,2684,10818,2,44,0,69,0.106,5.756,5.504,4.310,-0.066,-0.072,-0.043,-0.000,0.071,0.199,0.199,,23.000,0.000,2.000,0.000
2020-06-25,BLZ,en,137,108,11,1,19,11,1,14,5687,2252,13034,5687,2252,10607,2,43,2,90,-0.010,5.548,5.519,4.266,-0.033,,-0.043,0.033,0.074,0.284,0.284,,23.000,0.000,2.000,0.000
2020-06-26,BLZ,en,135,111,9,5,21,9,3,19,1315,5985,28696,1315,4649,27944,0,50,0,85,-0.021,5.728,5.512,4.379,-0.055,-0.059,-0.039,-0.004,0.066,0.820,0.780,,23.000,0.000,2.000,0.000
2020-06-27,BLZ,en,142,119,17,4,14,15,2,9,12213,4839,22863,9913,3657,7885,0,65,0,77,-0.081,5.654,5.466,4.417,-0.043,0.049,-0.029,0.017,0.060,0.284,0.269,,24.000,1.000,2.000,0.000
2020-06-28,BLZ,en,143,123,12,6,13,12,4,9,8111,2929,17071,8111,594,7699,2,76,0,65,-0.130,5.361,5.352,4.234,-0.067,-0.055,-0.039,-0.032,0.070,0.265,0.068,,24.000,0.000,2.000,0.000
2020-06-29,BLZ,en,132,97,9,0,17,7,0,11,35042,0,62523,14608,0,38917,3,53,1,75,0.050,5.584,5.387,4.242,-0.080,-0.071,-0.046,-0.030,0.080,0.000,0.000,,24.000,0.000,2.000,0.000
2020-06-30,BLZ,en,148,124,9,7,17,9,5,14,5629,8628,16944,5629,8366,15908,0,66,0,82,-0.011,5.541,5.419,4.334,-0.095,-0.045,-0.012,0.008,0.055,0.605,0.598,,24.000,0.000,2.000,0.000
2020-07-01,BLZ,en,156,128,12,1,20,11,1,16,6687,1703,18169,3148,1703,13584,2,75,1,78,0.023,5.534,5.485,4.258,,,-0.036,0.014,0.070,0.203,0.351,,28.000,4.000,2.000,0.000
2020-07-02,BLZ,en,157,122,10,2,15,8,2,9,6268,2742,26069,5594,2742,8877,0,75,1,81,-0.061,5.453,5.372,4.299,-0.035,-0.013,-0.040,0.006,0.071,0.304,0.329,,28.000,0.000,2.000,0.000
2020-07-03,BLZ,en,130,107,5,5,13,3,4,8,4105,12789,15866,3591,12443,13512,1,60,0,69,-0.060,5.439,5.354,4.258,-0.030,-0.047,-0.037,-0.004,0.071,0.757,0.776,,28.000,0.000,2.000,0.000
2020-07-04,BLZ,en,131,103,4,1,16,2,1,14,4883,2295,17475,1239,2295,16067,1,62,0,68,0.080,5.612,5.431,4.258,-0.047,-0.035,-0.040,-0.003,0.068,0.320,0.649,,30.000,2.000,2.000,0.000
2020-07-05,BLZ,en,126,114,13,1,18,12,1,18,6711,149,15000,6562,149,15000,0,48,1,77,0.046,5.612,5.519,4.006,,0.049,-0.039,0.033,0.072,0.022,0.022,,30.000,0.000,2.000,0.000
2020-07-06,BLZ,en,111,86,5,6,14,5,6,11,677,24848,16306,677,24848,3801,0,49,3,59,-0.202,5.385,5.417,4.263,-0.064,-0.015,-0.047,-0.026,0.075,0.973,0.973,,30.000,0.000,2.000,0.000
2020-07-07,BLZ,en,158,130,16,2,13,14,2,10,20569,392,13592,10310,392,9505,0,57,1,100,0.067,5.533,5.508,4.264,-0.054,-0.027,-0.040,-0.011,0.077,0.019,0.037,,30.000,0.000,2.000,0.000
2020-07-08,BLZ,en,151,118,9,4,12,8,3,11,13482,7127,4077,3264,5950,3699,1,50,0,100,-0.086,5.400,5.331,4.351,-0.036,-0.035,-0.040,-0.009,0.066,0.346,0.646,,30.000,0.000,2.000,0.000
2020-07-09,BLZ,en,155,120,17,3,12,17,2,12,3786,1478,2139,3786,300,2139,2,67,0,86,0.095,5.580,5.412,4.376,-0.044,-0.016,-0.022,-0.000,0.057,0.281,0.073,,30.000,0.000,2.000,0.000
2020-07-10,BLZ,en,173,139,14,1,15,12,1,13,18421,150,22293,16814,150,21797,0,70,1,102,-0.021,5.435,5.429,4.356,-0.015,0.010,-0.047,-0.002,0.071,0.008,0.009,,33.000,3.000,2.000,0.000
2020-07-11,BLZ,en,147,118,16,2,15,14,1,13,23601,223,38811,3163,143,37179,0,61,0,86,-0.013,5.302,5.265,4.474,-0.029,-0.001,-0.046,-0.003,0.068,0.009,0.043,,37.000,4.000,2.000,0.000
2020-07-12,BLZ,en,127,91,11,3,14,10,3,11,13885,2727,3513,3666,2727,2412,0,64,0,63,0.167,5.696,5.379,4.352,0.014,0.011,-0.047,-0.011,0.078,0.164,0.427,,37.000,0.000,2.000,0.000
2020-07-13,BLZ,en,121,97,7,1,15,7,1,10,14236,584,13803,14236,584,9858,0,60,0,61,-0.035,5.454,5.333,4.414,-0.039,-0.061,-0.019,0.006,0.056,0.039,0.039,,37.000,0.000,2.000,0.000
2020-07-14,BLZ,en,168,144,13,2,28,11,2,27,10398,985,13823,9727,985,13172,0,57,1,110,-0.030,5.495,5.369,4.410,-0.011,-0.027,-0.037,0.006,0.067,0.087,0.092,,37.000,0.000,2.000,0.000
2020-07-15,BLZ,en,162,142,8,5,18,6,5,17,2111,2607,14719,2052,2607,14499,0,57,0,105,-0.043,5.474,5.377,4.359,-0.072,-0.026,-0.038,-0.012,0.072,0.553,0.560,,39.000,2.000,2.000,0.000
2020-07-16,BLZ,en,127,97,11,2,14,11,2,11,2350,232,8915,2350,232,7589,0,42,0,85,0.070,5.567,5.551,4.333,-0.060,-0.013,-0.045,-0.029,0.075,0.090,0.090,,39.000,0.000,2.000,0.000
2020-07-17,BLZ,en,127,104,21,6,13,21,6,10,35335,3031,4536,35335,3031,2601,0,77,0,50,0.035,5.419,5.374,4.306,-0.007,,-0.039,0.009,0.065,0.079,0.079,,40.000,1.000,2.000,0.000
2020-07-18,BLZ,en,117,97,12,3,17,12,3,16,16691,398,12136,16691,398,12056,0,53,0,64,-0.092,5.535,5.432,4.366,0.037,,-0.043,0.012,0.070,0.023,0.023,,40.000,0.000,2.000,0.000
2020-07-19,BLZ,en,128,91,20,2,23,20,1,21,3120,396,11027,3120,149,9154,0,61,1,66,-0.018,5.351,5.304,4.338,-0.041,-0.000,-0.034,0.033,0.064,0.113,0.046,,40.000,0.000,2.000,0.000
2020-07-20,BLZ,en,171,131,22,2,25,21,2,20,6645,189,20559,6377,189,16853,0,81,2,88,0.085,5.750,5.555,4.386,-0.022,-0.043,-0.049,0.009,0.074,0.028,0.029,,40.000,0.000,2.000,0.000
2020-07-21,BLZ,en,130,97,20,4,21,19,4,18,40235,1040,22085,27002,1040,14166,2,46,0,82,0.082,5.694,5.474,4.303,-0.040,,-0.047,0.001,0.073,0.025,0.037,,42.000,2.000,2.000,0.000
2020-07-22,BLZ,en,168,133,30,4,25,26,4,22,31210,938,59303,27030,938,50064,0,85,2,81,-0.028,5.391,5.398,4.274,,,-0.034,0.026,0.071,0.029,0.034,,43.000,1.000,2.000,0.000
2020-07-23,BLZ,en,108,81,11,1,18,11,1,15,6981,149,20942,6981,149,5865,1,51,0,56,0.056,5.690,5.442,4.236,,0.057,-0.044,0.036,0.076,0.021,0.021,,43.000,0.000,2.000,0.000
2020-07-24,BLZ,en,110,88,18,1,9,17,1,7,3138,2303,2955,2988,2303,1839,1,40,0,69,0.041,5.525,5.409,4.334,-0.041,,-0.032,-0.009,0.068,0.423,0.435,,47.000,4.000,2.000,0.000
2020-07-25,BLZ,en,132,120,28,2,16,28,2,15,4474,2306,7960,4474,2306,7509,3,35,0,94,-0.107,5.517,5.376,4.518,-0.057,-0.049,-0.037,0.003,0.069,0.340,0.340,,48.000,1.000,2.000,0.000
2020-07-26,BLZ,en,136,111,23,2,15,22,2,12,15173,2312,9711,3279,2312,4305,1,33,2,100,0.010,5.491,5.425,4.246,-0.094,-0.081,-0.044,-0.002,0.072,0.132,0.414,,48.000,0.000,2.000,0.000
2020-07-27,BLZ,en,130,109,18,3,15,18,3,12,21852,5761,5937,21852,5761,5135,1,72,0,57,0.056,5.643,5.419,4.321,-0.068,-0.071,-0.050,-0.034,0.077,0.209,0.209,,48.000,0.000,2.000,0.000
2020-07-28,BLZ,en,152,125,23,4,20,20,4,18,4197,12762,16940,2828,12762,14951,0,74,0,78,0.033,5.656,5.491,4.318,-0.050,-0.039,-0.020,0.014,0.053,0.753,0.819,,48.000,0.000,2.000,0.000
2020-07-29,BLZ,en,118,89,15,5,10,14,5,8,31439,3112,9309,18168,3112,6972,0,56,0,62,0.017,5.474,5.497,4.215,-0.044,-0.025,-0.048,0.005,0.079,0.090,0.146,,48.000,0.000,2.000,0.000
2020-07-30,BLZ,en,138,118,12,6,20,12,6,12,4319,14396,36128,4319,14396,18131,2,82,0,54,0.026,5.509,5.398,4.321,-0.018,0.032,-0.037,0.022,0.077,0.769,0.769,,48.000,0.000,2.000,0.000
